InnerMetro,BRISBANE (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"BRISBANE
(QLD)",FULL DISTRIBUTION,,,,,,,,LILLEY (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"LILLEY
(QLD)",FULL DISTRIBUTION,,,,,,,,GRIFFITH (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,GRIFFITH (QLD),FULL DISTRIBUTION,,,,,,,,MORETON (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"MORETON 
(QLD)",FULL DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QLD,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated ,0.2766063014,,ALP,LNP+ON,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.1688835843,,ALP,ON+OTH,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2281983098,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2985042529,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.3045478476,,ON,ALP+LNP,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2951886372,,ON,LNP+IND,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.1563143728,,ALP,LNP+ON,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.3046980346,,ALP,LNP+ON,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2780173711,,ALP,LNP+ON,1,,,,,,,,,,,,,SWING,,,,,,
,Weights,0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.2735882989,,,,,Weights,0,0.0,0.0,0.12115384615384614,0.0,0.8788461538461538,,,,,,,,,,,,ELIMINATED,LABOR,,,0.1850831352,,,,,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.2297345937,,,,,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.2947082709,,,,,Weights,0.265259655,0.7347403449924061,0.0,0.0,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.2942533757,,,,,Weights,0,0.5320071260080358,0.0,0.0,0.4679928739919642,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.283975293,,,,,Weights,0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.1545067429,,,,,Weights,0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.2984605066,,,,,Weights,0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.2757934484,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.1629485072,,0.1136577942,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,0.02046089578,,0.1484226885,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.06480832,,,0.1633899898,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08477520784,,,0.2137290451,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08078425698,0.2237635906,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.1570424585,,,0.1381461787,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.09208464731,,0.06422972552,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.1794973204,,0.1252007143,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.163779767,,0.1142376041,,
,Round 5 (2CP),0,0.5229955575571874,0.0,0.48803562491885283,0.0,0.0,,1.011031182,,False,True,False,True,False,False,ON,,2CP,,0.5172892455,,0.4827107545,,,,,Round 5 (2CP),0,0.0,0.0,0.27820706499646747,0.0,0.6342671271572832,,0.9124741922,,False,False,False,True,False,True,ON,,2CP,,,,0.304893078,,0.695106922,,,Round 5 (2CP),0.457353287,0.0,0.0,0.5359595013881369,0.0,0.0,,0.9933127883,,True,False,False,True,False,False,ALP,,2CP,0.4604322952,,,0.5395677048,,,,,Round 5 (2CP),0.3855312491,0.0,0.0,0.627349224205362,0.0,0.0,,1.012880473,,True,False,False,True,False,False,ALP,,2CP,0.3806285729,,,0.6193714271,,,,,Round 5 (2CP),0.4379364007,0.5970486588452694,0.0,0.0,0.0,0.0,,1.03498506,,True,True,False,False,False,False,ALP,,2CP,0.4231330652,0.5768669348,,,,,,,Round 5 (2CP),0,0.535389129008173,0.0,0.0,0.5040979125679645,0.0,,1.039487042,,False,True,False,False,True,False,IND,,2CP,,0.5150512778,,,0.4849487222,,,,Round 5 (2CP),0,0.5634234122333961,0.0,0.4482759472525579,0.0,0.0,,1.011699359,,False,True,False,True,False,False,ON,,2CP,,0.556907946,,0.443092054,,,,,Round 5 (2CP),0,0.5112807237680586,0.0,0.5096182826324528,0.0,0.0,,1.020899006,,False,True,False,True,False,False,ON,,2CP,,0.5008142045,,0.4991857955,,,,,Round 5 (2CP),0,0.45352278384615835,0.0,0.5545409419704479,0.0,0.0,,1.008063726,,False,True,False,True,False,False,LNP,,2CP,,0.4498949543,,0.5501050457,,
,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.3815960515,-0.101114703,,0.4827107545,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,,-0.3527583687,,0.304893078,,0.0478652908,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.1008707922,-0.4386969126,,0.5395677048,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.01673674563,-0.6026346814,,0.6193714271,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.04406130118,0.04406130118,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.4396566277,-0.04529209449,,,0.4849487222,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,,-0.1440655715,,0.1440655715,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.4259035514,-0.07328224408,,0.4991857955,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.4202736116,-0.1298314341,,0.5501050457,,
,,110.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,111.0,,,,,,,,,,,,,,,,,RESULT,OTHER RETAIN,,,,,,,,,112.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,113.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,114.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,115.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,116.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,117.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,118.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STATE,QUEENSLAND,RAW,,,,,,,,,AliveMask,,,,,,,,QUEENSLAND,FULL DISTRIBUTION,,,,,,,,QUEENSLAND,RAW,,,,,,,,,AliveMask,,,,,,,,QUEENSLAND,FULL DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Primary,0.2403,0.2479,0.1386,0.2264768919,0.0351,0.097,,0.9853768919,,True,True,True,True,False,True,,,ROUND 1,0.2438660801,0.2515788649,0.1406568402,0.2298378354,0.0356208881,0.09843949132,,,Primary,0.2403,0.2479,0.1386,0.2264768919,0.0351,0.097,,0.9853768919,,True,True,True,True,False,True,,,ROUND 1,0.2438660801,0.2515788649,0.1406568402,0.2298378354,0.0356208881,0.09843949132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0.0351,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06613391995,-0.09742113506,0.02265684018,0.1518378354,-0.001279111902,-0.009660508676,,,Eliminated,0.0351,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06613391995,-0.09742113506,0.02265684018,0.1518378354,-0.001279111902,-0.009660508676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.5284956599,0.2977659290105654,0.0739649132679619,0.04786089109607349,0.0,0.05191260674441834,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.0356208881,,,,,Weights,0.5284956599,0.2977659290105654,0.0739649132679619,0.04786089109607349,0.0,0.05191260674441834,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.0356208881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01855019766,0.01045158411,0.002596168456,0.001679917277,,0.001822132497,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01855019766,0.01045158411,0.002596168456,0.001679917277,,0.001822132497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 2,0.2588501977,0.25835158410827086,0.14119616845570546,0.228156809167197,0.0,0.09882213249672908,,0.9853768919,,True,True,True,True,False,False,,,ROUND 2,0.2626915648,0.2621855518,0.1432915361,0.2315426829,,0.1002886645,,,Round 2,0.2588501977,0.25835158410827086,0.14119616845570546,0.228156809167197,0.0,0.09882213249672908,,0.9853768919,,True,True,True,True,False,False,,,ROUND 2,0.2626915648,0.2621855518,0.1432915361,0.2315426829,,0.1002886645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0.0988221325,,OTH,ALP+LNP+GRN+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.0988221325,,OTH,ALP+LNP+GRN+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.1863803357,0.24215774211780897,0.11244562946944192,0.4590162927284791,0.0,0.0,,Calibrate,,,,,,,,,,ELIMINATED,OTHER,,,0.1002886645,,,,,Weights,0.1863803357,0.24215774211780897,0.11244562946944192,0.4590162927284791,0.0,0.0,,Calibrate,,,,,,,,,,ELIMINATED,OTHER,,,0.1002886645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,branch,B: STATE_BASELINE,,,,,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.01841850223,0.02393054448,0.01111211689,0.0453609689,,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.01841850223,0.02393054448,0.01111211689,0.0453609689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elim,LNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 3,0.2772686999,0.2822821285849457,0.15230828534981275,0.27351777806536814,0.0,0.0,,0.9853768919,,True,True,False,True,False,False,,,ROUND 3,0.2813833998,0.2864712283,0.1545685581,0.2775768138,,,,,Round 3,0.2772686999,0.2822821285849457,0.15230828534981275,0.27351777806536814,0.0,0.0,,0.9853768919,,True,True,False,True,False,False,,,ROUND 3,0.2813833998,0.2864712283,0.1545685581,0.2775768138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aliveSetStr_raw,ALP+ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated,0.1523082853,,GRN,ALP+LNP+ON,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1523082853,,GRN,ALP+LNP+ON,3,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aliveArr_parsed,ALP+ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.7714468499,0.1598315041641958,0.0,0.06872164593088985,0.0,0.0,,,,,,,,,,,,ELIMINATED,GREENS,,,0.1545685581,,,,,Weights,0.7714468499,0.1598315041641958,0.0,0.06872164593088985,0.0,0.0,,,,,,,,,,,,ELIMINATED,GREENS,,,0.1545685581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alive_has_ON,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.1174977469,0.02434366234,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.1174977469,0.02434366234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seatState,QLD,,,,,,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 4 (3CP),0.3947664468,0.3066257909290758,0.0,0.2839846541235189,0.0,0.0,,0.9853768919,,True,True,False,False,False,False,,,3CP,0.400624827,0.3111761535,,0.2881990195,,,,,Round 4 (3CP),0.3947664468,0.3066257909290758,0.0,0.2839846541235189,0.0,0.0,,0.9853768919,,True,False,False,True,False,False,,,3CP,0.400624827,0.3111761535,,0.2881990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aecRowParty_arg,LNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eliminated ,0.2839846541,,ON,ALP+LNP,4,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated ,0.2839846541,,LNP,ALP+ON,2,,,,,,,,,,,,,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aecRow_sum,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Weights,0.2830717555,0.7169282444982998,0.0,0.0,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.2881990195,,,,,Weights,0.267,0.0,0.0,0.733,0.0,0.0,,,,,,,,,,,,ELIMINATED,ONE NATION,,,0.2881990195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aecRow_values,"[0,0,0,0,0,0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08038803458,0.2035966195,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08708172462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supported_idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 5 (2CP),0.4751544814,0.5102224104743072,0.0,0.0,0.0,0.0,,0.9853768919,,False,True,False,False,False,False,,,2CP,0.4822058294,0.5177941706,,,,,,,Round 5 (2CP),0.4818481715,0.0,0.0,0.5035287204287372,0.0,0.0,,0.9853768919,,False,False,False,True,False,False,,,2CP,0.4889988546,,,0.5110011454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supported_parties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.01199417061,0.01199417061,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.005201145423,-0.5058,,0.5110011454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_idxs,"0,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,158.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL RETAIN,,,,,,,,,158.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_parties,"ALP,ON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caseA_ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_map_exists,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_baseON,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baseline_ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postKey,LNP|ALP+ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postObj_exists,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postObj_preview,"{""ALP"":0.1991958182549256,""ON"":0.8008041817450744}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wantCal,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ideology_exists,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
