State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,CandidateCount,InternalCandidateExclusions,CategoryPrimaryVotes,LastSurvivorCandidateID,LastSurvivorCandidate,LastSurvivorSubtype,LastSurvivorIdeologyFamily,LastSurvivorPrimaryVotes,LastSurvivorPrimaryCoverage,DefaultEvidenceMultiplier,CategorySubtypeMix,CategoryIdeologyMix,Method,VoteBasis,EvidenceVotes,RecipientModelCategory,AllocatedVotes,Share,IsApproximation
NSW,104,Barton,ON,4,3,ALP>LNP>GRN,1,0,5573,41862,Christos Nicolis,ON,,5573,1.0,1.0,ON:5573,UNSPECIFIED:5573,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5573,ALP,1610.3418731625368,0.2889542209155817,True
NSW,104,Barton,ON,4,3,ALP>LNP>GRN,1,0,5573,41862,Christos Nicolis,ON,,5573,1.0,1.0,ON:5573,UNSPECIFIED:5573,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5573,GRN,781.7648047039058,0.14027719445611087,True
NSW,104,Barton,ON,4,3,ALP>LNP>GRN,1,0,5573,41862,Christos Nicolis,ON,,5573,1.0,1.0,ON:5573,UNSPECIFIED:5573,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5573,LNP,3180.893322133558,0.5707685846283075,True
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4197,ALP,549.0,0.13080771979985703,False
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4197,GRN,713.0,0.16988324994043363,False
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4197,LNP,921.0,0.2194424588992137,False
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4197,ON,2014.0,0.4798665713604956,False
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7233,ALP,987.0,0.13645790128577354,True
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7233,GRN,948.9999999999999,0.13120420295866167,True
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7233,LNP,1346.0,0.18609152495506706,True
NSW,104,Barton,OTH,5,2,ALP>LNP>GRN>ON,2,1,7233,41768,Thomas Pambris,OTH_CYA,RIGHT,3814,0.5273054057790681,0.5273054057790681,OTH_CYA:3814|OTH_LTP:3419,RIGHT:7233,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,7233,ON,3951.0,0.5462463708004978,True
NSW,105,Bennelong,GRN,3,6,ALP>LNP,1,0,12931,41504,Adam Hart,GRN,,12931,1.0,1.0,GRN:12931,UNSPECIFIED:12931,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,15314,ALP,13434.0,0.8772365156066344,False
NSW,105,Bennelong,GRN,3,6,ALP>LNP,1,0,12931,41504,Adam Hart,GRN,,12931,1.0,1.0,GRN:12931,UNSPECIFIED:12931,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,15314,LNP,1880.0,0.12276348439336555,False
NSW,105,Bennelong,GRN,3,6,ALP>LNP,1,0,12931,41504,Adam Hart,GRN,,12931,1.0,1.0,GRN:12931,UNSPECIFIED:12931,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,12931,ALP,11343.545383309389,0.8772365156066344,True
NSW,105,Bennelong,GRN,3,6,ALP>LNP,1,0,12931,41504,Adam Hart,GRN,,12931,1.0,1.0,GRN:12931,UNSPECIFIED:12931,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,12931,LNP,1587.45461669061,0.12276348439336555,True
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4709,ALP,636.0,0.13506052240390742,False
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4709,GRN,993.0,0.21087279677213847,False
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4709,LNP,3080.0,0.6540666808239541,False
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2534,ALP,342.24336377150144,0.13506052240390742,True
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2534,GRN,534.3516670205988,0.21087279677213844,True
NSW,105,Bennelong,ON,4,5,ALP>LNP>GRN,1,0,2534,41869,Craig Bennett,ON,,2534,1.0,1.0,ON:2534,UNSPECIFIED:2534,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2534,LNP,1657.4049692078997,0.6540666808239541,True
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2660,ALP,441.0,0.16578947368421051,False
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2660,GRN,436.0,0.16390977443609023,False
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2660,LNP,581.0,0.21842105263157896,False
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2660,ON,1202.0,0.4518796992481203,False
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6036,ALP,1205.0,0.19963552021206096,True
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6036,GRN,1390.0,0.23028495692511597,True
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6036,LNP,1266.0,0.20974155069582506,True
NSW,105,Bennelong,OTH,5,4,ALP>LNP>GRN>ON,4,3,6036,41881,Eric Chan,OTH_FFPA,RIGHT,1934,0.3204108681245858,0.3204108681245858,OTH_FFPA:1934|OTH_SOPA:1675|OTH_CYA:1621|OTH_IMO:806,RIGHT:3555|LEFT:1675|CENTRE_RIGHT:806,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6036,ON,2175.0,0.36033797216699803,True
NSW,106,Berowra,IND,3,6,ALP>LNP,1,0,13135,41991,Tina Brown,IND_PROMINENT,LEFT,13135,1.0,1.0,IND_PROMINENT:13135,LEFT:13135,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,22150,ALP,16309.0,0.7362979683972912,False
NSW,106,Berowra,IND,3,6,ALP>LNP,1,0,13135,41991,Tina Brown,IND_PROMINENT,LEFT,13135,1.0,1.0,IND_PROMINENT:13135,LEFT:13135,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,22150,LNP,5841.0,0.26370203160270883,False
NSW,106,Berowra,IND,3,6,ALP>LNP,1,0,13135,41991,Tina Brown,IND_PROMINENT,LEFT,13135,1.0,1.0,IND_PROMINENT:13135,LEFT:13135,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13135,ALP,9671.27381489842,0.7362979683972912,True
NSW,106,Berowra,IND,3,6,ALP>LNP,1,0,13135,41991,Tina Brown,IND_PROMINENT,LEFT,13135,1.0,1.0,IND_PROMINENT:13135,LEFT:13135,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13135,LNP,3463.7261851015805,0.26370203160270883,True
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,14626,ALP,7318.0,0.500341856967045,False
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,14626,IND,6303.0,0.4309448926569123,False
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,14626,LNP,1005.0,0.06871325037604266,False
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13781,ALP,6895.211130862847,0.500341856967045,True
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13781,IND,5938.851565704908,0.43094489265691227,True
NSW,106,Berowra,GRN,4,5,ALP>LNP>IND,1,0,13781,41506,Martin Cousins,GRN,,13781,1.0,1.0,GRN:13781,UNSPECIFIED:13781,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13781,LNP,946.9373034322439,0.06871325037604266,True
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5954,ALP,524.0,0.08800806180718844,False
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5954,GRN,336.0,0.0564326503191132,False
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5954,IND,1368.0,0.22976150487067518,False
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5954,LNP,3726.0,0.6257977830030231,False
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4705,ALP,414.0779308028216,0.08800806180718844,True
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4705,GRN,265.5156197514276,0.0564326503191132,True
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4705,IND,1081.0278804165266,0.22976150487067515,True
NSW,106,Berowra,ON,5,4,ALP>LNP>GRN>IND,1,0,4705,41879,Gerald Mattinson,ON,,4705,1.0,1.0,ON:4705,UNSPECIFIED:4705,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4705,LNP,2944.378569029224,0.6257977830030231,True
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2303,ALP,121.0,0.05254016500217108,False
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2303,GRN,120.0,0.052105948762483714,False
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2303,IND,346.0,0.15023881893182806,False
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2303,LNP,626.0,0.2718193660442901,False
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2303,ON,1090.0,0.4732957012592271,False
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4517,ALP,524.0,0.11600619880451628,True
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4517,GRN,509.0,0.11268541067079921,True
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4517,IND,1344.0,0.2975426167810494,True
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4517,LNP,891.0,0.1972548151427939,True
NSW,106,Berowra,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,4517,41697,Stephen Bastian,OTH_CYA,RIGHT,2199,0.4868275404029223,0.4868275404029223,OTH_CYA:2199|IND_MINOR:1236|OTH_SOPA:1082,RIGHT:2199|CENTRE:1236|LEFT:1082,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,4517,ON,1249.0,0.27651095860084124,True
NSW,107,Blaxland,IND,3,5,ALP>LNP,1,0,16302,41982,Ahmed Ouf,IND_PROMINENT,LEFT,16302,1.0,1.0,IND_PROMINENT:16302,LEFT:16302,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,21041,ALP,17692.0,0.840834561095005,False
NSW,107,Blaxland,IND,3,5,ALP>LNP,1,0,16302,41982,Ahmed Ouf,IND_PROMINENT,LEFT,16302,1.0,1.0,IND_PROMINENT:16302,LEFT:16302,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,21041,LNP,3349.0,0.15916543890499502,False
NSW,107,Blaxland,IND,3,5,ALP>LNP,1,0,16302,41982,Ahmed Ouf,IND_PROMINENT,LEFT,16302,1.0,1.0,IND_PROMINENT:16302,LEFT:16302,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,16302,ALP,13707.285014970772,0.840834561095005,True
NSW,107,Blaxland,IND,3,5,ALP>LNP,1,0,16302,41982,Ahmed Ouf,IND_PROMINENT,LEFT,16302,1.0,1.0,IND_PROMINENT:16302,LEFT:16302,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,16302,LNP,2594.714985029229,0.15916543890499502,True
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7547,ALP,3638.0,0.4820458460315357,False
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7547,IND,3321.0,0.4400424009540215,False
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,7547,LNP,588.0,0.07791175301444282,False
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6854,ALP,3303.9422287001457,0.4820458460315357,True
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6854,IND,3016.050616138863,0.4400424009540215,True
NSW,107,Blaxland,GRN,4,4,ALP>LNP>IND,1,0,6854,41578,Omar Sakr,GRN,,6854,1.0,1.0,GRN:6854,UNSPECIFIED:6854,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6854,LNP,534.0071551609911,0.07791175301444282,True
NSW,107,Blaxland,ON,5,3,ALP>LNP>GRN>IND,1,0,3086,41888,Mitchell Klievens,ON,,3086,1.0,1.0,ON:3086,UNSPECIFIED:3086,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4690,ALP,686.0,0.14626865671641792,False
NSW,107,Blaxland,ON,5,3,ALP>LNP>GRN>IND,1,0,3086,41888,Mitchell Klievens,ON,,3086,1.0,1.0,ON:3086,UNSPECIFIED:3086,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4690,GRN,389.0,0.08294243070362474,False
NSW,107,Blaxland,ON,5,3,ALP>LNP>GRN>IND,1,0,3086,41888,Mitchell Klievens,ON,,3086,1.0,1.0,ON:3086,UNSPECIFIED:3086,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4690,IND,888.0,0.18933901918976545,False
