State,DivisionID,Electorate,CountNumber,CandidateID,BallotPosition,CandidateName,OfficialPartyCode,OfficialPartyName,ModelCategory,CandidateSubtype,IdeologyFamily,PrimaryVotes,PreferenceCountBefore,TransferCount,PreferenceCountAfter,IsExcludedThisCount,InternalCategoryExclusion,CategoryExitThisCount,SameCategoryCandidatesAliveAfter,IsContinuingBefore,IsContinuingAfter,AliveCandidateCountBefore,AliveCandidateCountAfter,AliveCategoryCountBefore,AliveCategoryCountAfter,AliveCandidateIDsBefore,AliveCandidateIDsAfter,AliveModelCategoriesBefore,AliveModelCategoriesAfter,FinishPosition,CategoryExitCount,LastSurvivingCandidateID,AEC_Elected,AEC_HistoricElected
QLD,316,Wright,6,41289,2,Nicole Thompson,GRN,The Greens,GRN,GRN,,11128,0,0,0,False,False,False,0,False,False,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,4,5,41289,N,N
QLD,316,Wright,6,40915,3,Julie Rose,FFPA,Family First,OTH,OTH_FFPA,RIGHT,3179,0,0,0,False,False,False,0,False,False,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,5,4,40976,N,N
QLD,316,Wright,6,41433,4,Scott Thompson,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,5864,0,0,0,False,False,False,0,False,False,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,5,4,40976,N,N
QLD,316,Wright,6,41199,5,Scott Buchholz,LNP,LNP,LNP,LNP,,39809,43991,23773,67764,False,False,False,0,True,True,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,1,,41199,Y,Y
QLD,316,Wright,6,40798,6,Pam Mccreadie,ALP,Australian Labor Party,ALP,ALP,,29708,40979,8137,49116,False,False,False,0,True,True,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,2,,40798,N,N
QLD,316,Wright,6,41516,7,Chloe Leeanne Snyman,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2266,0,0,0,False,False,False,0,False,False,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,5,4,40976,N,N
QLD,316,Wright,6,40976,8,Justin Mcguiness,GRPF,Gerard Rennick People First,OTH,OTH_GRPF,RIGHT,5928,0,0,0,False,False,False,0,False,False,3,2,3,2,40798>40962>41199,40798>41199,ALP>LNP>ON,ALP>LNP,5,4,40976,N,N
SA,179,Adelaide,0,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,2745,0,2745,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,0,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,53036,0,53036,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41210,Y,Y
SA,179,Adelaide,0,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,3144,0,3144,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,0,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,21642,0,21642,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,5,41013,N,N
SA,179,Adelaide,0,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,1367,0,1367,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,0,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,4584,0,4584,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,4,42034,N,N
SA,179,Adelaide,0,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,27571,0,27571,False,False,False,0,True,True,7,7,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41060>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41014,N,N
SA,179,Adelaide,1,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,2745,362,3107,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,1,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,53036,235,53271,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41210,Y,Y
SA,179,Adelaide,1,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,3144,84,3228,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,1,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,21642,491,22133,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,5,41013,N,N
SA,179,Adelaide,1,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,1367,-1367,0,True,True,False,2,True,False,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,1,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,4584,121,4705,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,4,42034,N,N
SA,179,Adelaide,1,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,27571,74,27645,False,False,False,0,True,True,7,6,5,5,41013>41014>41039>41060>41210>41809>42034,41013>41014>41039>41210>41809>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41014,N,N
SA,179,Adelaide,2,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,3107,-3107,0,True,True,False,1,True,False,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,2,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,53271,1087,54358,False,False,False,0,True,True,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41210,Y,Y
SA,179,Adelaide,2,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,3228,323,3551,False,False,False,0,True,True,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,2,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,22133,1237,23370,False,False,False,0,True,True,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,5,41013,N,N
SA,179,Adelaide,2,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,0,0,0,False,False,False,0,False,False,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,3,41039,N,N
SA,179,Adelaide,2,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,4705,246,4951,False,False,False,0,True,True,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,4,42034,N,N
SA,179,Adelaide,2,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,27645,214,27859,False,False,False,0,True,True,6,5,5,5,41013>41014>41039>41210>41809>42034,41013>41014>41039>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41014,N,N
SA,179,Adelaide,3,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,0,0,0,False,False,False,0,False,False,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,3,41039,N,N
SA,179,Adelaide,3,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,54358,714,55072,False,False,False,0,True,True,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,1,,41210,Y,Y
SA,179,Adelaide,3,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,3551,-3551,0,True,False,True,0,True,False,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,3,41039,N,N
SA,179,Adelaide,3,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,23370,598,23968,False,False,False,0,True,True,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,3,5,41013,N,N
SA,179,Adelaide,3,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,0,0,0,False,False,False,0,False,False,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,3,41039,N,N
SA,179,Adelaide,3,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,4951,1646,6597,False,False,False,0,True,True,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,4,4,42034,N,N
SA,179,Adelaide,3,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,27859,593,28452,False,False,False,0,True,True,5,4,5,4,41013>41014>41039>41210>42034,41013>41014>41210>42034,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,2,,41014,N,N
SA,179,Adelaide,4,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,0,0,0,False,False,False,0,False,False,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,3,41039,N,N
SA,179,Adelaide,4,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,55072,1164,56236,False,False,False,0,True,True,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,1,,41210,Y,Y
SA,179,Adelaide,4,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,0,0,0,False,False,False,0,False,False,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,3,41039,N,N
SA,179,Adelaide,4,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,23968,1331,25299,False,False,False,0,True,True,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,3,5,41013,N,N
SA,179,Adelaide,4,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,0,0,0,False,False,False,0,False,False,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,3,41039,N,N
SA,179,Adelaide,4,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,6597,-6597,0,True,False,True,0,True,False,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,4,4,42034,N,N
SA,179,Adelaide,4,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,28452,4102,32554,False,False,False,0,True,True,4,3,4,3,41013>41014>41210>42034,41013>41014>41210,ALP>LNP>GRN>ON,ALP>LNP>GRN,2,,41014,N,N
SA,179,Adelaide,5,41809,1,Lionel Pengilley,AJP,Animal Justice Party,OTH,OTH_AJP,CENTRE_LEFT,2745,0,0,0,False,False,False,0,False,False,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,5,3,41039,N,N
SA,179,Adelaide,5,41210,2,Steve Georganas,ALP,Australian Labor Party,ALP,ALP,,53036,56236,22560,78796,False,False,False,0,True,True,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,1,,41210,Y,Y
SA,179,Adelaide,5,41039,3,Steve Marks,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3144,0,0,0,False,False,False,0,False,False,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,5,3,41039,N,N
SA,179,Adelaide,5,41013,4,Mat Monti,GRN,The Greens,GRN,GRN,,21642,25299,-25299,0,True,False,True,0,True,False,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,3,5,41013,N,N
SA,179,Adelaide,5,41060,5,Matthew Mcmillan,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1367,0,0,0,False,False,False,0,False,False,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,5,3,41039,N,N
SA,179,Adelaide,5,42034,6,Riley Size,ON,Pauline Hanson's One Nation,ON,ON,,4584,0,0,0,False,False,False,0,False,False,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,4,4,42034,N,N
SA,179,Adelaide,5,41014,7,Amy Grantham,LP,Liberal,LNP,LIB,,27571,32554,2739,35293,False,False,False,0,True,True,3,2,3,2,41013>41014>41210,41014>41210,ALP>LNP>GRN,ALP>LNP,2,,41014,N,N
SA,180,Barker,0,41016,1,Tony Pasin,LP,Liberal,LNP,LIB,,52460,52460,0,52460,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,Y,Y
SA,180,Barker,0,36466,2,Rosa Hillam,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1891,1891,0,1891,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,0,40657,3,Jonathan Pietzsch,NP,National Party,LNP,NAT,,1893,1893,0,1893,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,N,N
SA,180,Barker,0,41214,4,James Rothe,ALP,Australian Labor Party,ALP,ALP,,24453,24453,0,24453,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41214,N,N
SA,180,Barker,0,42023,5,Jennifer Troeth,ON,Pauline Hanson's One Nation,ON,ON,,8908,8908,0,8908,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,8,42023,N,N
SA,180,Barker,0,41048,6,Michael Brohier,FFPA,Family First,OTH,OTH_FFPA,RIGHT,2781,2781,0,2781,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,0,40619,7,Ian Penno,IND,Independent,OTH,IND_MINOR,CENTRE,1516,1516,0,1516,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,0,41041,8,Robert Jameson,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2983,2983,0,2983,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,0,41017,9,Major Moogy Sumner,GRN,The Greens,GRN,GRN,,8866,8866,0,8866,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,7,41017,N,N
SA,180,Barker,0,40674,10,Cody Scholes,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,2963,2963,0,2963,False,False,False,0,True,True,10,10,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,1,41016,1,Tony Pasin,LP,Liberal,LNP,LIB,,52460,52460,265,52725,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,Y,Y
SA,180,Barker,1,36466,2,Rosa Hillam,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1891,1891,225,2116,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,1,40657,3,Jonathan Pietzsch,NP,National Party,LNP,NAT,,1893,1893,58,1951,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,N,N
SA,180,Barker,1,41214,4,James Rothe,ALP,Australian Labor Party,ALP,ALP,,24453,24453,163,24616,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41214,N,N
SA,180,Barker,1,42023,5,Jennifer Troeth,ON,Pauline Hanson's One Nation,ON,ON,,8908,8908,116,9024,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,8,42023,N,N
SA,180,Barker,1,41048,6,Michael Brohier,FFPA,Family First,OTH,OTH_FFPA,RIGHT,2781,2781,79,2860,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,1,40619,7,Ian Penno,IND,Independent,OTH,IND_MINOR,CENTRE,1516,1516,-1516,0,True,True,False,4,True,False,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,1,41041,8,Robert Jameson,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2983,2983,143,3126,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,1,41017,9,Major Moogy Sumner,GRN,The Greens,GRN,GRN,,8866,8866,90,8956,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,7,41017,N,N
SA,180,Barker,1,40674,10,Cody Scholes,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,2963,2963,377,3340,False,False,False,0,True,True,10,9,5,5,36466>40619>40657>40674>41016>41017>41041>41048>41214>42023,36466>40657>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,2,41016,1,Tony Pasin,LP,Liberal,LNP,LIB,,52460,52725,1086,53811,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,Y,Y
SA,180,Barker,2,36466,2,Rosa Hillam,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1891,2116,153,2269,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,2,40657,3,Jonathan Pietzsch,NP,National Party,LNP,NAT,,1893,1951,-1951,0,True,True,False,1,True,False,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,N,N
SA,180,Barker,2,41214,4,James Rothe,ALP,Australian Labor Party,ALP,ALP,,24453,24616,164,24780,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41214,N,N
SA,180,Barker,2,42023,5,Jennifer Troeth,ON,Pauline Hanson's One Nation,ON,ON,,8908,9024,211,9235,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,8,42023,N,N
SA,180,Barker,2,41048,6,Michael Brohier,FFPA,Family First,OTH,OTH_FFPA,RIGHT,2781,2860,138,2998,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,2,40619,7,Ian Penno,IND,Independent,OTH,IND_MINOR,CENTRE,1516,0,0,0,False,False,False,0,False,False,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,2,41041,8,Robert Jameson,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,2983,3126,44,3170,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,2,41017,9,Major Moogy Sumner,GRN,The Greens,GRN,GRN,,8866,8956,59,9015,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,7,41017,N,N
SA,180,Barker,2,40674,10,Cody Scholes,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,2963,3340,96,3436,False,False,False,0,True,True,9,8,5,5,36466>40657>40674>41016>41017>41041>41048>41214>42023,36466>40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,3,41016,1,Tony Pasin,LP,Liberal,LNP,LIB,,52460,53811,355,54166,False,False,False,0,True,True,8,7,5,5,36466>40674>41016>41017>41041>41048>41214>42023,40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,Y,Y
SA,180,Barker,3,36466,2,Rosa Hillam,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1891,2269,-2269,0,True,True,False,3,True,False,8,7,5,5,36466>40674>41016>41017>41041>41048>41214>42023,40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,6,40674,N,N
SA,180,Barker,3,40657,3,Jonathan Pietzsch,NP,National Party,LNP,NAT,,1893,0,0,0,False,False,False,0,False,False,8,7,5,5,36466>40674>41016>41017>41041>41048>41214>42023,40674>41016>41017>41041>41048>41214>42023,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41016,N,N
