division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Dickson,DICKSON,QLD,Outer metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,9672.0,False,0.4891380938285854,2.0000737900225265,2.0000737900225274,ALP,away from local history,-2.0000737900225274,False,False,,0.0,0.5312241521918941,0.043424317617866,0.0,0.0,0.4253515301902398,0.0,0.511223414291669,0.06237381645444786,0.0,0.0,0.42640276925388326,0.0
Newcastle,NEWCASTLE,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,8820.0,False,0.4973863553484676,1.9976201613889328,1.9976201613889355,LNP,toward pooled evidence,1.9976201613889355,False,False,,0.0,0.2145124716553288,0.5741496598639456,0.2113378684807256,0.0,0.0,0.0,0.20145823246145192,0.594125861477835,0.2044159060607132,0.0,0.0,0.0
Fisher,FISHER,QLD,Rural,ON|ALP+IND+LNP,ON,ALP+IND+LNP,13923.0,False,0.49557127547287594,1.9929007299585362,1.9929007299585355,IND,away from local history,-1.9929007299585355,False,False,,0.0,0.1040005745888098,0.4757595345830639,0.0,0.0,0.4202398908281261,0.0,0.11005680854670685,0.4896323079247524,0.0,0.0,0.40031088352854083,0.0
Whitlam,WHITLAM,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,14493.0,False,0.4973863553484676,1.98886038566055,1.988860385660554,ALP,away from local history,-1.988860385660554,False,False,,0.0,0.2281101221279238,0.5925619264472504,0.1793279514248257,0.0,0.0,0.0,0.2082215182713183,0.6032838716474093,0.18849461008127238,0.0,0.0,0.0
Lyons,LYONS,TAS,Rural,GRN|ALP+LNP,GRN,ALP+LNP,11971.0,False,0.49623399434240484,1.986961006307428,1.9869610063074306,ALP,toward pooled evidence,1.9869610063074306,False,False,,0.0,0.7680227215771448,0.2319772784228552,0.0,0.0,0.0,0.0,0.7878923316402191,0.21210766835978095,0.0,0.0,0.0,0.0
Herbert,HERBERT,QLD,Provincial,GRN|ALP+LNP+OTH,GRN,ALP+LNP+OTH,10398.0,False,0.4797856621489635,1.9771824359097385,1.9771824359097385,OTH,toward pooled evidence,1.9771824359097385,False,False,,0.0,0.7024427774572033,0.1277168686285824,0.0,0.0,0.0,0.1698403539142142,0.6927347119761952,0.11765310975049326,0.0,0.0,0.0,0.18961217827331162
Lilley,LILLEY,QLD,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,19411.0,False,0.49623399434240484,1.9472022801370967,1.947202280137099,LNP,toward pooled evidence,1.947202280137099,False,False,,0.0,0.884189377157282,0.115810622842718,0.0,0.0,0.0,0.0,0.864717354355911,0.13528264564408898,0.0,0.0,0.0,0.0
Fairfax,FAIRFAX,QLD,Rural,IND|ALP+LNP,IND,ALP+LNP,26002.0,False,0.4842595328516168,1.934271338159932,1.934271338159932,ALP,away from local history,-1.934271338159932,False,False,,0.0,0.6629105453426659,0.337089454657334,0.0,0.0,0.0,0.0,0.6435678319610667,0.35643216803893335,0.0,0.0,0.0,0.0
Maribyrnong,MARIBYRNONG,VIC,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7665.0,False,0.4973863553484676,1.9341811950253571,1.9341811950253556,GRN,toward pooled evidence,1.9341811950253556,False,False,,0.0,0.1759947814742335,0.6755381604696673,0.1484670580560991,0.0,0.0,0.0,0.17368942198381038,0.658501708009837,0.1678088700063527,0.0,0.0,0.0
Richmond,RICHMOND,NSW,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,12612.0,False,0.49210290739708495,1.9270601795563682,1.4611315912565814,ALP,toward pooled evidence,1.4611315912565814,True,True,13.90903043,0.26803538677890787,0.1499365683476054,0.2086108468125594,0.208848715509039,0.4326038693307961,0.0,0.0,0.16454788426017125,0.21327013269555728,0.1964298494253211,0.42575213361895037,0.0,0.0
Greenway,GREENWAY,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,14001.0,False,0.49623399434240484,1.9253208649233633,1.9253208649233633,ALP,toward pooled evidence,1.9253208649233633,False,False,,0.0,0.7577315906006714,0.2422684093993286,0.0,0.0,0.0,0.0,0.776984799249905,0.22301520075009496,0.0,0.0,0.0,0.0
Wannon,WANNON,VIC,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,7094.0,False,0.4928760932248753,1.9015866703690896,1.5506563119755983,IND,away from local history,-1.5506563119755983,False,False,,0.0,0.1054412179306456,0.1901606991824076,0.1216521003665069,0.3449393853961094,0.2378065971243304,0.0,0.11152519000640007,0.19244704337515023,0.11814279678257203,0.35558493583130335,0.22230003400457443,0.0
Chifley,CHIFLEY,NSW,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,8183.0,False,0.4973863553484676,1.9006051654763851,1.9006051654763878,LNP,toward pooled evidence,1.9006051654763878,False,False,,0.0,0.2230233410729561,0.5656849566173775,0.2112917023096663,0.0,0.0,0.0,0.2047528851954827,0.5846910082721415,0.21055610653237591,0.0,0.0,0.0
Capricornia,CAPRICORNIA,QLD,Provincial,OTH|ALP+LNP+ON,OTH,ALP+LNP+ON,10149.0,False,0.4978073281835432,1.8958768522970515,1.8958768522970515,ON,away from local history,-1.8958768522970515,True,True,10.029515613554786,0.19014726491490377,0.185929648241206,0.1904621144940388,0.0,0.6236082372647551,0.0,0.0,0.18867327290697525,0.20667725835124012,0.0,0.6046494687417847,0.0,0.0
Ballarat,BALLARAT,VIC,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10772.0,False,0.4973863553484676,1.8812095047745738,1.881209504774578,GRN,toward pooled evidence,1.881209504774578,False,False,,0.0,0.2147233568510954,0.6251392499071667,0.1601373932417378,0.0,0.0,0.0,0.2015631238803712,0.6194873878301452,0.1789494882894836,0.0,0.0,0.0
Farrer,FARRER,NSW,Rural,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,5748.0,False,0.4931708529322558,1.8809377397230307,1.8809377397230265,ALP,toward pooled evidence,1.8809377397230265,False,False,,0.0,0.4003131524008351,0.0911621433542101,0.0,0.0838552540013918,0.4246694502435629,0.0,0.4191225297980654,0.08510690025087028,0.0,0.08066727530278914,0.4151032946482751,0.0
Casey,CASEY,VIC,Rural,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,9612.0,False,0.49624702142853383,1.8787774092547629,1.8787774092547658,GRN,away from local history,-1.8787774092547658,False,False,,0.0,0.0922804827299209,0.5351643778610071,0.1073657927590511,0.0,0.2651893466500208,0.0,0.09480205149589682,0.5487622125034088,0.08857801866650344,0.0,0.26785771733419095,0.0
Eden-Monaro,EDEN-MONARO,NSW,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11157.0,False,0.4973863553484676,1.8573696230204022,1.8573696230203995,LNP,away from local history,-1.8573696230203995,False,False,,0.0,0.1667114815810702,0.6740163126288429,0.1592722057900869,0.0,0.0,0.0,0.17142686010593894,0.6554426163986389,0.1731305234954222,0.0,0.0,0.0
Wills,WILLS,VIC,Inner metro,LNP|ALP+GRN,LNP,ALP+GRN,18169.0,False,0.497045392941384,1.852848668142479,1.8528486681424816,ALP,away from local history,-1.8528486681424816,False,False,,0.0,0.7592602784963399,0.0,0.24073972150366,0.0,0.0,0.0,0.7407317918149152,0.0,0.2592682081850848,0.0,0.0,0.0
Fairfax,FAIRFAX,QLD,Rural,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,11978.0,False,0.4931708529322558,1.8275611544542194,1.252796602900065,ON,toward pooled evidence,1.252796602900065,True,True,13.004588370762168,0.23766680536072024,0.4585907497077976,0.0678744364668559,0.0,0.0528468859575889,0.4206879278677575,0.0,0.4478633421687827,0.07362208198239743,0.0,0.06537485198658956,0.4131397238622303,0.0
Bennelong,BENNELONG,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,4709.0,False,0.4973863553484676,1.8268757652023502,1.8268757652023515,ALP,toward pooled evidence,1.8268757652023515,False,False,,0.0,0.1350605224039074,0.6540666808239541,0.2108727967721384,0.0,0.0,0.0,0.1533292800559309,0.6478220870049168,0.19884863293915223,0.0,0.0,0.0
Curtin,CURTIN,WA,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,9021.0,False,0.4891380938285854,1.8255123650364211,1.8255123650364302,IND,away from local history,-1.8255123650364302,False,False,,0.0,0.396297527990245,0.0622990799246203,0.0,0.0,0.5414033920851347,0.0,0.4082440565723173,0.06860767499291213,0.0,0.0,0.5231482684347705,0.0
Perth,PERTH,WA,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,6316.0,False,0.4973863553484676,1.819254273090451,1.819254273090451,ALP,toward pooled evidence,1.819254273090451,False,False,,0.0,0.1352121595946801,0.6768524382520583,0.1879354021532615,0.0,0.0,0.0,0.15340470232558465,0.659155411845936,0.18743988582847948,0.0,0.0,0.0
Bruce,BRUCE,VIC,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,12518.0,False,0.49210290739708495,1.808245745640924,1.808245745640924,GRN,toward pooled evidence,1.808245745640924,True,True,10.97019388,0.198368064123661,0.1996325291580124,0.2136123981466688,0.1826969164403259,0.4040581562549928,0.0,0.0,0.19011682956854203,0.207420359295377,0.20077937389673517,0.40168343723934585,0.0,0.0
Menzies,MENZIES,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,16885.0,False,0.49623399434240484,1.803180358086867,1.80318035808687,LNP,toward pooled evidence,1.80318035808687,False,False,,0.0,0.8317441516138585,0.1682558483861415,0.0,0.0,0.0,0.0,0.8137123480329899,0.1862876519670102,0.0,0.0,0.0,0.0
Forde,FORDE,QLD,Outer metro,ON|ALP+LNP,ON,ALP+LNP,19912.0,False,0.49385098454142856,1.7916785818438752,1.7916785818438807,LNP,toward pooled evidence,1.7916785818438807,False,False,,0.0,0.3259843310566492,0.6740156689433507,0.0,0.0,0.0,0.0,0.3080675452382105,0.6919324547617896,0.0,0.0,0.0,0.0
McPherson,MCPHERSON,QLD,Provincial,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,9464.0,False,0.49624702142853383,1.7722660554386378,1.312701428364721,IND,away from local history,-1.312701428364721,False,False,,0.0,0.0734361792054099,0.5446956889264581,0.0784023668639053,0.0,0.3034657650042265,0.0,0.08501870116431051,0.550835827521944,0.07380672059316615,0.0,0.29033875072057935,0.0
Isaacs,ISAACS,VIC,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,3878.0,False,0.49210290739708495,1.7461328689442126,1.4523112316666613,LNP,away from local history,-1.4523112316666613,True,True,4.871687639048716,0.08506613913772193,0.1732851985559566,0.2300154718927282,0.2240845796802475,0.3726147498710676,0.0,0.0,0.17715123157711818,0.2154923595760616,0.22114636330747206,0.38621004553934823,0.0,0.0
Gorton,GORTON,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17182.0,False,0.49623399434240484,1.744549701612673,1.7445497016126743,ALP,toward pooled evidence,1.7445497016126743,False,False,,0.0,0.7613199860318939,0.2386800139681061,0.0,0.0,0.0,0.0,0.7787654830480206,0.22123451695197938,0.0,0.0,0.0,0.0
Oxley,OXLEY,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,9022.0,False,0.4973863553484676,1.7316894777259035,1.7316894777259006,ALP,away from local history,-1.7316894777259006,False,False,,0.0,0.2211261361117268,0.5816892041675903,0.1971846597206827,0.0,0.0,0.0,0.20380924133446784,0.5926513026312364,0.20353945603429577,0.0,0.0,0.0
La Trobe,LA TROBE,VIC,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,16686.0,False,0.49623399434240484,1.725619670817069,1.725619670817069,ALP,toward pooled evidence,1.725619670817069,False,False,,0.0,0.7692676495265492,0.2307323504734508,0.0,0.0,0.0,0.0,0.7865238462347199,0.21347615376528012,0.0,0.0,0.0,0.0
Flynn,FLYNN,QLD,Rural,OTH|ALP+LNP+ON,OTH,ALP+LNP+ON,15222.0,False,0.4978073281835432,1.6967573226854853,1.6967573226854853,LNP,toward pooled evidence,1.6967573226854853,True,True,13.228070661440128,0.22444825759799567,0.2050321902509525,0.1960977532518723,0.0,0.5988700564971752,0.0,0.0,0.1977717331704683,0.21306532647872714,0.0,0.5891629403508045,0.0,0.0
Shortland,SHORTLAND,NSW,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,13192.0,False,0.4973863553484676,1.6851189047485213,1.6851189047485227,GRN,toward pooled evidence,1.6851189047485227,False,False,,0.0,0.219981807155852,0.615979381443299,0.164038811400849,0.0,0.0,0.0,0.20417860531223514,0.6149313942394307,0.18089000044833423,0.0,0.0,0.0
Perth,PERTH,WA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,25654.0,False,0.49623399434240484,1.6840785410748855,1.6840785410748862,LNP,toward pooled evidence,1.6840785410748862,False,False,,0.0,0.878966243081001,0.1210337569189989,0.0,0.0,0.0,0.0,0.8621254576702523,0.13787454232974777,0.0,0.0,0.0,0.0
Chisholm,CHISHOLM,VIC,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,3743.0,False,0.49624702142853383,1.664704234508265,1.5459605122812747,LNP,away from local history,-1.5459605122812747,False,False,,0.0,0.0716003205984504,0.5987176061982367,0.070531659096981,0.0,0.2591504141063318,0.0,0.0850329644311515,0.583258001075424,0.06934422187471109,0.0,0.26236481261871336,0.0
Rankin,RANKIN,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11059.0,False,0.4973863553484676,1.6502297405975876,1.6502297405975863,LNP,toward pooled evidence,1.6502297405975863,False,False,,0.0,0.2053531060674563,0.5706664255357627,0.2239804683967809,0.0,0.0,0.0,0.19596395140794626,0.5871687229417387,0.2168673256503151,0.0,0.0,0.0
Reid,REID,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,4233.0,False,0.4973863553484676,1.6495839030796544,1.6495839030796544,LNP,away from local history,-1.6495839030796544,False,False,,0.0,0.1653673517599811,0.6744625561067801,0.1601700921332388,0.0,0.0,0.0,0.16840348345151634,0.6579667170759835,0.1736297994725001,0.0,0.0,0.0
Braddon,BRADDON,TAS,Rural,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,6811.0,False,0.49547153734336485,1.62753550960439,1.477402812468237,ON,away from local history,-1.477402812468237,True,True,9.529376367024621,0.15509398421717446,0.2525326677433563,0.1918954632212597,0.2548818088386433,0.3006900601967405,0.0,0.0,0.25103134077199485,0.19661087768164848,0.26644174947429855,0.2859160320720582,0.0,0.0
Parramatta,PARRAMATTA,NSW,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,4782.0,False,0.4973863553484676,1.62569806525098,1.6256980652509774,ALP,toward pooled evidence,1.6256980652509774,False,False,,0.0,0.1390631534922626,0.6700125470514429,0.1909242994562944,0.0,0.0,0.0,0.1553201341447724,0.6557533432906817,0.1889265225645459,0.0,0.0,0.0
Bennelong,BENNELONG,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,15314.0,False,0.49623399434240484,1.5969407510111013,1.5969407510111027,LNP,toward pooled evidence,1.5969407510111027,False,False,,0.0,0.8772365156066344,0.1227634843933655,0.0,0.0,0.0,0.0,0.8612671080965235,0.13873289190347654,0.0,0.0,0.0,0.0
Corio,CORIO,VIC,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,24146.0,False,0.49623399434240484,1.5936312779497697,1.5936312779497697,ALP,toward pooled evidence,1.5936312779497697,False,False,,0.0,0.7718876832601673,0.2281123167398326,0.0,0.0,0.0,0.0,0.7878239960396651,0.21217600396033492,0.0,0.0,0.0,0.0
Forrest,FORREST,WA,Rural,IND|ALP+LNP,IND,ALP+LNP,28233.0,False,0.4842595328516168,1.565357107976878,1.5653571079768835,LNP,toward pooled evidence,1.5653571079768835,False,False,,0.0,0.6557574469592321,0.3442425530407679,0.0,0.0,0.0,0.0,0.6401038758794634,0.35989612412053673,0.0,0.0,0.0,0.0
Hotham,HOTHAM,VIC,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,19278.0,False,0.49623399434240484,1.5646275304717918,1.5646275304717987,LNP,toward pooled evidence,1.5646275304717987,False,False,,0.0,0.8765950824774354,0.1234049175225645,0.0,0.0,0.0,0.0,0.8609488071727176,0.13905119282728248,0.0,0.0,0.0,0.0
Mallee,MALLEE,VIC,Rural,ON|ALP+LNP,ON,ALP+LNP,17509.0,False,0.49385098454142856,1.5563645067177863,1.5563645067177945,ALP,toward pooled evidence,1.5563645067177945,False,False,,0.0,0.2398766348734936,0.7601233651265064,0.0,0.0,0.0,0.0,0.25544027994067153,0.7445597200593286,0.0,0.0,0.0,0.0
Kooyong,KOOYONG,VIC,Inner metro,ALP|IND+LNP,ALP,IND+LNP,16180.0,False,0.47404403337557105,1.5459695886380826,1.5459695886380853,IND,away from local history,-1.5459695886380853,False,False,,0.0,0.0,0.2388133498145859,0.0,0.0,0.7611866501854141,0.0,0.0,0.2542730457009667,0.0,0.0,0.7457269542990332,0.0
Page,PAGE,NSW,Rural,GRN|ALP+LNP,GRN,ALP+LNP,20702.0,False,0.49623399434240484,1.5455546767437407,1.5455546767437434,ALP,toward pooled evidence,1.5455546767437434,False,False,,0.0,0.7767848517051492,0.2232151482948507,0.0,0.0,0.0,0.0,0.7922403984725868,0.20775960152741335,0.0,0.0,0.0,0.0
Wannon,WANNON,VIC,Rural,ALP|IND+LNP,ALP,IND+LNP,14628.0,False,0.47404403337557105,1.5377122012177975,1.5377122012178002,IND,away from local history,-1.5377122012178002,False,False,,0.0,0.0,0.2967596390484003,0.0,0.0,0.7032403609515997,0.0,0.0,0.31213676106057825,0.0,0.0,0.6878632389394217,0.0
Holt,HOLT,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17309.0,False,0.49623399434240484,1.527680627131446,1.5276806271314474,LNP,toward pooled evidence,1.5276806271314474,False,False,,0.0,0.8262753480848114,0.1737246519151886,0.0,0.0,0.0,0.0,0.810998541813497,0.18900145818650307,0.0,0.0,0.0,0.0
Hume,HUME,NSW,Outer metro,ON|ALP+LNP,ON,ALP+LNP,14508.0,False,0.49385098454142856,1.521716130427289,1.521716130427292,ALP,away from local history,-1.521716130427292,False,False,,0.0,0.3206506754893851,0.6793493245106148,0.0,0.0,0.0,0.0,0.3054335141851122,0.6945664858148878,0.0,0.0,0.0,0.0
Hawke,HAWKE,VIC,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,13055.0,False,0.4973863553484676,1.5145405335664262,1.514540533566422,LNP,toward pooled evidence,1.514540533566422,False,False,,0.0,0.1983148219073152,0.5837610111068556,0.2179241669858291,0.0,0.0,0.0,0.1934017424880764,0.59890641644252,0.20769184106940364,0.0,0.0,0.0
Tangney,TANGNEY,WA,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,6175.0,False,0.4973863553484676,1.4861629885285208,1.486162988528525,GRN,away from local history,-1.486162988528525,False,False,,0.0,0.1449392712550607,0.6385425101214575,0.2165182186234817,0.0,0.0,0.0,0.15824283494240893,0.6401005763193945,0.20165658873819647,0.0,0.0,0.0
Lalor,LALOR,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,9350.0,False,0.4973863553484676,1.4821421847786702,1.4821421847786675,LNP,toward pooled evidence,1.4821421847786675,False,False,,0.0,0.2161497326203208,0.5740106951871657,0.2098395721925133,0.0,0.0,0.0,0.201334046139134,0.5888321170349525,0.20983383682591344,0.0,0.0,0.0
Hughes,HUGHES,NSW,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,13768.0,False,0.49623399434240484,1.4722144369287857,1.472214436928787,ALP,away from local history,-1.472214436928787,False,False,,0.0,0.8251743172574085,0.1748256827425915,0.0,0.0,0.0,0.0,0.8104521728881207,0.18954782711187934,0.0,0.0,0.0,0.0
Lalor,LALOR,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,19136.0,False,0.49623399434240484,1.4576413018516754,1.4576413018516754,ALP,away from local history,-1.4576413018516754,False,False,,0.0,0.824885033444816,0.1751149665551839,0.0,0.0,0.0,0.0,0.8103086204262994,0.1896913795737007,0.0,0.0,0.0,0.0
Cook,COOK,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,12561.0,False,0.49623399434240484,1.450953362316064,1.4509533623160653,ALP,toward pooled evidence,1.4509533623160653,False,False,,0.0,0.8167343364381817,0.1832656635618183,0.0,0.0,0.0,0.0,0.8312438700613424,0.16875612993865768,0.0,0.0,0.0,0.0
Lyne,LYNE,NSW,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,14960.0,False,0.4928760932248753,1.4447933605434262,0.9207145036222288,GRN,away from local history,-0.9207145036222288,False,False,,0.0,0.1047459893048128,0.1975267379679144,0.1328877005347593,0.3501336898395722,0.2147058823529411,0.0,0.1111825284374015,0.19607758779429374,0.12368055549853703,0.35814508431241787,0.21091424395734992,0.0
Menzies,MENZIES,VIC,Outer metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,8996.0,False,0.4960167318320175,1.441004294895938,1.4410042948959367,GRN,away from local history,-1.4410042948959367,False,False,,0.0,0.3231436193863939,0.2415518008003557,0.4353045798132503,0.0,0.0,0.0,0.3257457299803279,0.2533597331553812,0.420894536864291,0.0,0.0,0.0
Lyne,LYNE,NSW,Rural,ON|ALP+IND+LNP,ON,ALP+IND+LNP,15078.0,False,0.49557127547287594,1.3810847052577304,1.381084705257729,LNP,away from local history,-1.381084705257729,False,False,,0.0,0.1144050935137286,0.5306406685236769,0.0,0.0,0.3549542379625945,0.0,0.11521298926101053,0.5168298214710996,0.0,0.0,0.3679571892678899,0.0
Bowman,BOWMAN,QLD,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,12418.0,False,0.4973863553484676,1.3670076784831189,1.367007678483123,LNP,away from local history,-1.367007678483123,False,False,,0.0,0.1695119987115477,0.6306973747785473,0.1997906265099049,0.0,0.0,0.0,0.1781370736485377,0.6170272979937161,0.2048356283577461,0.0,0.0,0.0
Wide Bay,WIDE BAY,QLD,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,11902.0,True,0.4967857809627051,1.3460415936942223,1.346041593694225,ON,away from local history,-1.346041593694225,True,True,13.224849970747771,0.17801198130992318,0.6887077802050076,0.1535036128381784,0.0,0.157788606956814,0.0,0.0,0.6901205295612804,0.16555127941884784,0.0,0.14432819101987177,0.0,0.0
Curtin,CURTIN,WA,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,3079.0,False,0.49624702142853383,1.316540500739432,1.129550193609885,LNP,away from local history,-1.129550193609885,False,False,,0.0,0.0763234816498863,0.5904514452744397,0.0639818122767132,0.0,0.2692432607989607,0.0,0.08737681903465383,0.5791559433383409,0.06609387989934004,0.0,0.2673733577276653,0.0
Bowman,BOWMAN,QLD,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17004.0,False,0.49623399434240484,1.304554483269503,1.3045544832695044,ALP,toward pooled evidence,1.3045544832695044,False,False,,0.0,0.7700541049164903,0.2299458950835097,0.0,0.0,0.0,0.0,0.7830996497491853,0.2169003502508147,0.0,0.0,0.0,0.0
Hasluck,HASLUCK,WA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,16796.0,False,0.49623399434240484,1.3040408380314714,1.3040408380314727,ALP,toward pooled evidence,1.3040408380314727,False,False,,0.0,0.7700643010240533,0.2299356989759466,0.0,0.0,0.0,0.0,0.7831047094043682,0.21689529059563192,0.0,0.0,0.0,0.0
Kingston,KINGSTON,SA,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,19556.0,False,0.49623399434240484,1.296764586102854,1.2967645861028583,LNP,toward pooled evidence,1.2967645861028583,False,False,,0.0,0.8216915524647167,0.1783084475352833,0.0,0.0,0.0,0.0,0.8087239066036882,0.19127609339631188,0.0,0.0,0.0,0.0
Macarthur,MACARTHUR,NSW,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10399.0,False,0.4973863553484676,1.2808361138596207,1.2808361138596265,GRN,toward pooled evidence,1.2808361138596265,False,False,,0.0,0.2084815847677661,0.6071737667083373,0.1843446485238965,0.0,0.0,0.0,0.19752001402647867,0.6053269763110286,0.19715300966249277,0.0,0.0,0.0
Gilmore,GILMORE,NSW,Rural,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,9689.0,False,0.4891380938285854,1.2795861657684897,1.2795861657684926,ALP,away from local history,-1.2795861657684926,False,False,,0.0,0.4838476622974507,0.0669831767984312,0.0,0.0,0.449169160904118,0.0,0.4710518006397658,0.07130634158243618,0.0,0.0,0.457641857777798,0.0
Kingsford Smith,KINGSFORD SMITH,NSW,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,15610.0,False,0.49623399434240484,1.2785386626547073,1.2785386626547102,LNP,toward pooled evidence,1.2785386626547102,False,False,,0.0,0.8709160794362588,0.1290839205637411,0.0,0.0,0.0,0.0,0.8581306928097119,0.14186930719028823,0.0,0.0,0.0,0.0
Menzies,MENZIES,VIC,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,4207.0,False,0.49624702142853383,1.2774469373168058,1.2774469373168063,LNP,away from local history,-1.2774469373168063,False,False,,0.0,0.0946042310434989,0.5854528167340147,0.0553838840028523,0.0,0.2645590682196339,0.0,0.09538129799776168,0.5726783473608468,0.06286940087947301,0.0,0.26907095376191853,0.0
La Trobe,LA TROBE,VIC,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,11654.0,False,0.4973863553484676,1.247444303434879,1.2474443034348721,ALP,toward pooled evidence,1.2474443034348721,False,False,,0.0,0.1637206109490303,0.6348035009438819,0.2014758881070877,0.0,0.0,0.0,0.17619505398337904,0.6242942544304696,0.1995106915861513,0.0,0.0,0.0
New England,NEW ENGLAND,NSW,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,10821.0,False,0.4967857809627051,1.2369039129861001,1.2369039129860913,ON,toward pooled evidence,1.2369039129860913,True,True,11.479434352341727,0.14198957269278542,0.7127807041863045,0.1807596340449126,0.0,0.1064596617687829,0.0,0.0,0.7020796159013848,0.17909168319997132,0.0,0.11882870089864382,0.0,0.0
Newcastle,NEWCASTLE,NSW,Provincial,LNP|ALP+GRN,LNP,ALP+GRN,27170.0,False,0.497045392941384,1.2156224461306042,1.2156224461306042,ALP,toward pooled evidence,1.2156224461306042,False,False,,0.0,0.691497975708502,0.0,0.308502024291498,0.0,0.0,0.0,0.7036542001698081,0.0,0.29634579983019194,0.0,0.0,0.0
Sturt,STURT,SA,Inner metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,11088.0,False,0.4960167318320175,1.2064043342955215,1.2064043342955189,GRN,away from local history,-1.2064043342955189,False,False,,0.0,0.3143037518037518,0.2738095238095238,0.4118867243867244,0.0,0.0,0.0,0.3249363741634321,0.27524094479279876,0.3998226810437692,0.0,0.0,0.0
