State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,RecipientModelCategory,ObservedExitShare,PassThroughShare,ShareDelta,AbsoluteShareDelta
QLD,316,Wright,ON,3,6,ALP>LNP,ALP,0.2549984330930743,0.2549984330930743,0.0,0.0
QLD,316,Wright,ON,3,6,ALP>LNP,LNP,0.7450015669069258,0.7450015669069258,0.0,0.0
QLD,316,Wright,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.09258138690548227,0.11307071996287058,0.0204893330573883,0.0204893330573883
QLD,316,Wright,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.10783008592520876,0.15733596333468702,0.04950587740947826,0.04950587740947826
QLD,316,Wright,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.09887450078663923,0.14869176770899806,0.04981726692235883,0.04981726692235883
QLD,316,Wright,OTH,5,4,ALP>LNP>GRN>ON,ON,0.7007140263826698,0.5809015489934444,-0.1198124773892254,0.1198124773892254
SA,179,Adelaide,GRN,3,5,ALP>LNP,ALP,0.8917348511798885,0.8917348511798884,-1.1102230246251565e-16,1.1102230246251565e-16
SA,179,Adelaide,GRN,3,5,ALP>LNP,LNP,0.10826514882011147,0.10826514882011148,1.3877787807814457e-17,1.3877787807814457e-17
SA,179,Adelaide,ON,4,4,ALP>LNP>GRN,ALP,0.17644383810823103,0.17644383810823103,0.0,0.0
SA,179,Adelaide,ON,4,4,ALP>LNP>GRN,GRN,0.201758375018948,0.201758375018948,0.0,0.0
SA,179,Adelaide,ON,4,4,ALP>LNP>GRN,LNP,0.621797786872821,0.621797786872821,0.0,0.0
SA,179,Adelaide,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.20107012109264996,0.28059536934950385,0.07952524825685389,0.07952524825685389
SA,179,Adelaide,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.16840326668544073,0.3205622932745314,0.15215902658909067,0.15215902658909067
SA,179,Adelaide,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.16699521261616446,0.12141675854465268,-0.04557845407151177,0.04557845407151177
SA,179,Adelaide,OTH,5,3,ALP>LNP>GRN>ON,ON,0.46353139960574485,0.277425578831312,-0.18610582077443283,0.18610582077443283
SA,180,Barker,GRN,4,7,ALP>LNP>ON,ALP,0.6224654280139136,0.6224654280139136,0.0,0.0
SA,180,Barker,GRN,4,7,ALP>LNP>ON,LNP,0.1484686519046407,0.1484686519046407,0.0,0.0
SA,180,Barker,GRN,4,7,ALP>LNP>ON,ON,0.22906592008144566,0.22906592008144566,0.0,0.0
SA,180,Barker,ON,3,8,ALP>LNP,ALP,0.3815070986530761,0.3815070986530761,0.0,0.0
SA,180,Barker,ON,3,8,ALP>LNP,LNP,0.6184929013469239,0.6184929013469239,0.0,0.0
SA,180,Barker,OTH,5,6,ALP>LNP>GRN>ON,ALP,0.16175106659246893,0.15974903195831813,-0.002002034634150801,0.002002034634150801
SA,180,Barker,OTH,5,6,ALP>LNP>GRN>ON,GRN,0.29938786867000555,0.22795825902021524,-0.07142960964979031,0.07142960964979031
SA,180,Barker,OTH,5,6,ALP>LNP>GRN>ON,LNP,0.19532554257095158,0.2396077013505384,0.04428215877958683,0.04428215877958683
SA,180,Barker,OTH,5,6,ALP>LNP>GRN>ON,ON,0.3435355221665739,0.3726850076709281,0.0291494855043542,0.0291494855043542
SA,182,Boothby,GRN,3,4,ALP>LNP,ALP,0.8808952113441761,0.8808952113441761,0.0,0.0
SA,182,Boothby,GRN,3,4,ALP>LNP,LNP,0.11910478865582386,0.11910478865582386,0.0,0.0
SA,182,Boothby,ON,4,3,ALP>LNP>GRN,ALP,0.23769744835965978,0.23769744835965978,0.0,0.0
SA,182,Boothby,ON,4,3,ALP>LNP>GRN,GRN,0.21126974483596597,0.211269744835966,2.7755575615628914e-17,2.7755575615628914e-17
SA,182,Boothby,ON,4,3,ALP>LNP>GRN,LNP,0.5510328068043743,0.5510328068043743,0.0,0.0
SA,182,Boothby,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.10324324324324324,0.12033565434743795,0.01709241110419471,0.01709241110419471
SA,182,Boothby,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.09378378378378378,0.11355115158007499,0.019767367796291208,0.019767367796291208
SA,182,Boothby,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.17891891891891892,0.2262096054276022,0.04729068650868329,0.04729068650868329
SA,182,Boothby,OTH,5,2,ALP>LNP>GRN>ON,ON,0.624054054054054,0.5399035886448849,-0.08415046540916915,0.08415046540916915
SA,183,Grey,GRN,5,4,ALP>LNP>ON>IND,ALP,0.429864883688536,0.429864883688536,0.0,0.0
SA,183,Grey,GRN,5,4,ALP>LNP>ON>IND,IND,0.35311324697033014,0.35311324697033014,0.0,0.0
SA,183,Grey,GRN,5,4,ALP>LNP>ON>IND,LNP,0.1030784231787157,0.1030784231787157,0.0,0.0
SA,183,Grey,GRN,5,4,ALP>LNP>ON>IND,ON,0.11394344616241817,0.11394344616241817,0.0,0.0
SA,183,Grey,IND,3,6,ALP>LNP,ALP,0.5684803638708802,0.5684803638708802,0.0,0.0
SA,183,Grey,IND,3,6,ALP>LNP,LNP,0.43151963612911987,0.43151963612911987,0.0,0.0
SA,183,Grey,ON,4,5,ALP>LNP>IND,ALP,0.21053653485211313,0.21053653485211316,2.7755575615628914e-17,2.7755575615628914e-17
SA,183,Grey,ON,4,5,ALP>LNP>IND,IND,0.4077405993139603,0.4077405993139603,0.0,0.0
SA,183,Grey,ON,4,5,ALP>LNP>IND,LNP,0.3817228658339266,0.3817228658339266,0.0,0.0
SA,183,Grey,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.12519492091779907,0.10605216749550066,-0.019142753422298417,0.019142753422298417
SA,183,Grey,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.11895745154822901,0.10447648732227166,-0.014480964225957349,0.014480964225957349
SA,183,Grey,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.21407885943417243,0.20580529296413835,-0.008273566470034077,0.008273566470034077
SA,183,Grey,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.1508130986856761,0.16600008601862543,0.01518698733294932,0.01518698733294932
SA,183,Grey,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.3909556694141234,0.417665966199464,0.026710296785340593,0.026710296785340593
SA,185,Hindmarsh,GRN,3,7,ALP>LNP,ALP,0.8414751686704205,0.8414751686704205,0.0,0.0
SA,185,Hindmarsh,GRN,3,7,ALP>LNP,LNP,0.15852483132957945,0.15852483132957945,0.0,0.0
SA,185,Hindmarsh,ON,4,6,ALP>LNP>GRN,ALP,0.17569816904013316,0.17569816904013316,0.0,0.0
SA,185,Hindmarsh,ON,4,6,ALP>LNP>GRN,GRN,0.1938228222674311,0.19382282226743108,-2.7755575615628914e-17,2.7755575615628914e-17
SA,185,Hindmarsh,ON,4,6,ALP>LNP>GRN,LNP,0.6304790086924358,0.6304790086924358,0.0,0.0
SA,185,Hindmarsh,OTH,5,5,ALP>LNP>GRN>ON,ALP,0.12023562023562023,0.1730133889758303,0.05277776874021006,0.05277776874021006
SA,185,Hindmarsh,OTH,5,5,ALP>LNP>GRN>ON,GRN,0.09303534303534304,0.20613806294557468,0.11310271991023164,0.11310271991023164
SA,185,Hindmarsh,OTH,5,5,ALP>LNP>GRN>ON,LNP,0.1664934164934165,0.16701443227264823,0.0005210157792317205,0.0005210157792317205
SA,185,Hindmarsh,OTH,5,5,ALP>LNP>GRN>ON,ON,0.6202356202356203,0.4538341158059468,-0.1664015044296735,0.1664015044296735
SA,186,Kingston,GRN,3,5,ALP>LNP,ALP,0.8216915524647167,0.8216915524647167,0.0,0.0
SA,186,Kingston,GRN,3,5,ALP>LNP,LNP,0.1783084475352833,0.1783084475352833,0.0,0.0
SA,186,Kingston,ON,4,4,ALP>LNP>GRN,ALP,0.19675723049956179,0.19675723049956179,0.0,0.0
SA,186,Kingston,ON,4,4,ALP>LNP>GRN,GRN,0.21086765994741455,0.21086765994741455,0.0,0.0
SA,186,Kingston,ON,4,4,ALP>LNP>GRN,LNP,0.5923751095530236,0.5923751095530236,0.0,0.0
SA,186,Kingston,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.13958009331259721,0.1686783960720131,0.029098302759415884,0.029098302759415884
SA,186,Kingston,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.13199844479004666,0.2046849427168576,0.07268649792681095,0.07268649792681095
SA,186,Kingston,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.18584758942457233,0.1773731587561375,-0.00847443066843484,0.00847443066843484
SA,186,Kingston,OTH,5,3,ALP>LNP>GRN>ON,ON,0.5425738724727839,0.4492635024549918,-0.09331037001779208,0.09331037001779208
SA,187,Makin,GRN,3,6,ALP>LNP,ALP,0.7122423008399084,0.7122423008399084,0.0,0.0
SA,187,Makin,GRN,3,6,ALP>LNP,LNP,0.28775769916009164,0.28775769916009164,0.0,0.0
SA,187,Makin,ON,4,5,ALP>LNP>GRN,ALP,0.17863813890303956,0.17863813890303956,0.0,0.0
SA,187,Makin,ON,4,5,ALP>LNP>GRN,GRN,0.271438274749533,0.271438274749533,0.0,0.0
SA,187,Makin,ON,4,5,ALP>LNP>GRN,LNP,0.5499235863474274,0.5499235863474274,0.0,0.0
SA,187,Makin,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.12957911145752143,0.15792286452302484,0.028343753065503408,0.028343753065503408
SA,187,Makin,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.14964925954793454,0.2951812594637927,0.14553199991585816,0.14553199991585816
SA,187,Makin,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.12685113016367888,0.13485347822214305,0.00800234805846417,0.00800234805846417
SA,187,Makin,OTH,5,4,ALP>LNP>GRN>ON,ON,0.5939204988308652,0.41204239779103946,-0.1818781010398257,0.1818781010398257
SA,188,Mayo,GRN,4,4,ALP>LNP>OTH,ALP,0.491380227732255,0.49138022773225504,5.551115123125783e-17,5.551115123125783e-17
SA,188,Mayo,GRN,4,4,ALP>LNP>OTH,LNP,0.060657656698946474,0.06065765669894647,-6.938893903907228e-18,6.938893903907228e-18
SA,188,Mayo,GRN,4,4,ALP>LNP>OTH,OTH,0.44796211556879856,0.44796211556879856,0.0,0.0
SA,188,Mayo,LNP,3,5,ALP>OTH,ALP,0.1711790155369922,0.1711790155369922,0.0,0.0
SA,188,Mayo,LNP,3,5,ALP>OTH,OTH,0.8288209844630078,0.8288209844630078,0.0,0.0
SA,188,Mayo,ON,5,3,ALP>LNP>GRN>OTH,ALP,0.10815427492582937,0.10815427492582937,0.0,0.0
SA,188,Mayo,ON,5,3,ALP>LNP>GRN>OTH,GRN,0.09961341364739729,0.09961341364739729,0.0,0.0
SA,188,Mayo,ON,5,3,ALP>LNP>GRN>OTH,LNP,0.43882046210554704,0.43882046210554704,0.0,0.0
SA,188,Mayo,ON,5,3,ALP>LNP>GRN>OTH,OTH,0.35341184932122627,0.35341184932122627,0.0,0.0
SA,190,Sturt,GRN,3,5,ALP>LNP,ALP,0.8559470996902988,0.8559470996902988,0.0,0.0
SA,190,Sturt,GRN,3,5,ALP>LNP,LNP,0.1440529003097012,0.1440529003097012,0.0,0.0
SA,190,Sturt,IND,4,4,ALP>LNP>GRN,ALP,0.3143037518037518,0.3143037518037518,0.0,0.0
SA,190,Sturt,IND,4,4,ALP>LNP>GRN,GRN,0.4118867243867244,0.4118867243867244,0.0,0.0
SA,190,Sturt,IND,4,4,ALP>LNP>GRN,LNP,0.27380952380952384,0.27380952380952384,0.0,0.0
SA,190,Sturt,ON,5,3,ALP>LNP>GRN>IND,ALP,0.08420528151469855,0.08420528151469855,0.0,0.0
SA,190,Sturt,ON,5,3,ALP>LNP>GRN>IND,GRN,0.09234346454077395,0.09234346454077395,0.0,0.0
SA,190,Sturt,ON,5,3,ALP>LNP>GRN>IND,IND,0.30543099152964626,0.30543099152964626,0.0,0.0
SA,190,Sturt,ON,5,3,ALP>LNP>GRN>IND,LNP,0.5180202624148812,0.5180202624148812,0.0,0.0
SA,190,Sturt,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.07697790449037777,0.11359404096834265,0.03661613647796488,0.03661613647796488
SA,190,Sturt,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.11225944404846756,0.09848955100351749,-0.013769893044950077,0.013769893044950077
SA,190,Sturt,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.18068424803991448,0.17297744672046347,-0.0077068013194510065,0.0077068013194510065
SA,190,Sturt,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.16108339272986458,0.20401406993585763,0.042930677205993056,0.042930677205993056
SA,190,Sturt,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.4689950106913756,0.41092489137181876,-0.05807011931955686,0.05807011931955686
SA,325,Spence,GRN,3,6,ALP>LNP,ALP,0.6697591145833334,0.6697591145833334,0.0,0.0
SA,325,Spence,GRN,3,6,ALP>LNP,LNP,0.3302408854166667,0.3302408854166667,0.0,0.0
SA,325,Spence,ON,4,5,ALP>LNP>GRN,ALP,0.24679943100995733,0.24679943100995733,0.0,0.0
SA,325,Spence,ON,4,5,ALP>LNP>GRN,GRN,0.2888217164532954,0.2888217164532954,0.0,0.0
SA,325,Spence,ON,4,5,ALP>LNP>GRN,LNP,0.46437885253674727,0.46437885253674727,0.0,0.0
SA,325,Spence,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.17272344605023152,0.19491936042084862,0.022195914370617104,0.022195914370617104
SA,325,Spence,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.2388101585519854,0.24482591541496504,0.006015756862979643,0.006015756862979643
SA,325,Spence,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.12333380103830503,0.1298539489167301,0.006520147878425073,0.006520147878425073
SA,325,Spence,OTH,5,4,ALP>LNP>GRN>ON,ON,0.46513259435947807,0.43040077524745624,-0.03473181911202183,0.03473181911202183
TAS,192,Bass,GRN,3,5,ALP>LNP,ALP,0.8180143981248954,0.8180143981248954,0.0,0.0
TAS,192,Bass,GRN,3,5,ALP>LNP,LNP,0.18198560187510462,0.18198560187510462,0.0,0.0
TAS,192,Bass,IND,5,3,ALP>LNP>GRN>ON,ALP,0.2762629465229338,0.2762629465229338,0.0,0.0
TAS,192,Bass,IND,5,3,ALP>LNP>GRN>ON,GRN,0.24286620164870007,0.24286620164870007,0.0,0.0
TAS,192,Bass,IND,5,3,ALP>LNP>GRN>ON,LNP,0.2145423800465018,0.2145423800465018,0.0,0.0
TAS,192,Bass,IND,5,3,ALP>LNP>GRN>ON,ON,0.2663284717818643,0.2663284717818643,0.0,0.0
TAS,192,Bass,ON,4,4,ALP>LNP>GRN,ALP,0.2364106988783434,0.23641069887834343,2.7755575615628914e-17,2.7755575615628914e-17
TAS,192,Bass,ON,4,4,ALP>LNP>GRN,GRN,0.1983031348863963,0.1983031348863963,0.0,0.0
TAS,192,Bass,ON,4,4,ALP>LNP>GRN,LNP,0.5652861662352603,0.5652861662352603,0.0,0.0
TAS,192,Bass,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.11579395487441464,0.14524765729585007,0.029453702421435426,0.029453702421435426
TAS,192,Bass,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.04853128991060025,0.06325301204819277,0.014721722137592513,0.014721722137592513
TAS,192,Bass,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.3060876968922946,0.29417670682730923,-0.01191099006498536,0.01191099006498536
TAS,192,Bass,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.13452532992762878,0.14424364123159303,0.00971831130396425,0.00971831130396425
TAS,192,Bass,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.3950617283950617,0.3530789825970549,-0.041982745798006815,0.041982745798006815
TAS,193,Braddon,GRN,4,3,ALP>LNP>ON,ALP,0.7145526746087363,0.7145526746087363,0.0,0.0
TAS,193,Braddon,GRN,4,3,ALP>LNP>ON,LNP,0.07288016818500351,0.07288016818500351,0.0,0.0
TAS,193,Braddon,GRN,4,3,ALP>LNP>ON,ON,0.2125671572062602,0.2125671572062602,0.0,0.0
TAS,193,Braddon,IND,5,2,ALP>LNP>GRN>ON,ALP,0.2525326677433563,0.2525326677433563,0.0,0.0
TAS,193,Braddon,IND,5,2,ALP>LNP>GRN>ON,GRN,0.25488180883864336,0.25488180883864336,0.0,0.0
TAS,193,Braddon,IND,5,2,ALP>LNP>GRN>ON,LNP,0.19189546322125972,0.1918954632212597,-2.7755575615628914e-17,2.7755575615628914e-17
TAS,193,Braddon,IND,5,2,ALP>LNP>GRN>ON,ON,0.30069006019674055,0.30069006019674055,0.0,0.0
TAS,193,Braddon,ON,3,4,ALP>LNP,ALP,0.46030003658982804,0.46030003658982804,0.0,0.0
TAS,193,Braddon,ON,3,4,ALP>LNP,LNP,0.539699963410172,0.539699963410172,0.0,0.0
TAS,193,Braddon,OTH,6,1,ALP>LNP>GRN>ON>IND,ALP,0.10714285714285714,0.10714285714285714,0.0,0.0
TAS,193,Braddon,OTH,6,1,ALP>LNP>GRN>ON>IND,GRN,0.15119047619047618,0.15119047619047618,0.0,0.0
TAS,193,Braddon,OTH,6,1,ALP>LNP>GRN>ON>IND,IND,0.18958333333333333,0.18958333333333333,0.0,0.0
TAS,193,Braddon,OTH,6,1,ALP>LNP>GRN>ON>IND,LNP,0.1488095238095238,0.1488095238095238,0.0,0.0
TAS,193,Braddon,OTH,6,1,ALP>LNP>GRN>ON>IND,ON,0.40327380952380953,0.40327380952380953,0.0,0.0
TAS,195,Franklin,GRN,4,3,ALP>LNP>IND,ALP,0.4430064117786749,0.4430064117786749,0.0,0.0
TAS,195,Franklin,GRN,4,3,ALP>LNP>IND,IND,0.5172168131085253,0.5172168131085253,0.0,0.0
TAS,195,Franklin,GRN,4,3,ALP>LNP>IND,LNP,0.03977677511279981,0.03977677511279981,0.0,0.0
TAS,195,Franklin,LNP,3,4,ALP>IND,ALP,0.5104435710275126,0.5104435710275126,0.0,0.0
TAS,195,Franklin,LNP,3,4,ALP>IND,IND,0.48955642897248736,0.4895564289724874,5.551115123125783e-17,5.551115123125783e-17
TAS,195,Franklin,ON,6,1,ALP>LNP>GRN>IND>OTH,ALP,0.12285789612443976,0.12285789612443976,0.0,0.0
TAS,195,Franklin,ON,6,1,ALP>LNP>GRN>IND>OTH,GRN,0.057737938307408386,0.057737938307408386,0.0,0.0
TAS,195,Franklin,ON,6,1,ALP>LNP>GRN>IND>OTH,IND,0.18006854732401792,0.18006854732401792,0.0,0.0
TAS,195,Franklin,ON,6,1,ALP>LNP>GRN>IND>OTH,LNP,0.377801212760348,0.377801212760348,0.0,0.0
TAS,195,Franklin,ON,6,1,ALP>LNP>GRN>IND>OTH,OTH,0.2615344054837859,0.2615344054837859,0.0,0.0
TAS,195,Franklin,OTH,5,2,ALP>LNP>GRN>IND,ALP,0.21790610718737016,0.21790610718737016,0.0,0.0
TAS,195,Franklin,OTH,5,2,ALP>LNP>GRN>IND,GRN,0.038845035313668466,0.038845035313668466,0.0,0.0
TAS,195,Franklin,OTH,5,2,ALP>LNP>GRN>IND,IND,0.4027835479850436,0.4027835479850436,0.0,0.0
TAS,195,Franklin,OTH,5,2,ALP>LNP>GRN>IND,LNP,0.34046530951391774,0.34046530951391774,0.0,0.0
TAS,196,Lyons,GRN,3,6,ALP>LNP,ALP,0.7680227215771448,0.7680227215771448,0.0,0.0
TAS,196,Lyons,GRN,3,6,ALP>LNP,LNP,0.23197727842285523,0.23197727842285523,0.0,0.0
TAS,196,Lyons,ON,4,5,ALP>LNP>GRN,ALP,0.2832690999773294,0.2832690999773294,0.0,0.0
TAS,196,Lyons,ON,4,5,ALP>LNP>GRN,GRN,0.19167989118113807,0.19167989118113807,0.0,0.0
TAS,196,Lyons,ON,4,5,ALP>LNP>GRN,LNP,0.5250510088415326,0.5250510088415326,0.0,0.0
TAS,196,Lyons,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.3047025982392098,0.2505461767626614,-0.05415642147654842,0.05415642147654842
TAS,196,Lyons,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.10435902941808031,0.19046673286991062,0.0861077034518303,0.0861077034518303
TAS,196,Lyons,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.1923985398325102,0.1958291956305859,0.0034306557980756935,0.0034306557980756935
TAS,196,Lyons,OTH,5,4,ALP>LNP>GRN>ON,ON,0.3985398325101997,0.3631578947368421,-0.035381937773357575,0.035381937773357575
TAS,319,Clark,GRN,4,2,ALP>LNP>IND,ALP,0.2612960105796782,0.2612960105796782,0.0,0.0
TAS,319,Clark,GRN,4,2,ALP>LNP>IND,IND,0.7049812651531849,0.7049812651531849,0.0,0.0
TAS,319,Clark,GRN,4,2,ALP>LNP>IND,LNP,0.03372272426713688,0.03372272426713688,0.0,0.0
TAS,319,Clark,LNP,3,3,ALP>IND,ALP,0.34041353383458645,0.34041353383458645,0.0,0.0
TAS,319,Clark,LNP,3,3,ALP>IND,IND,0.6595864661654135,0.6595864661654135,0.0,0.0
TAS,319,Clark,ON,5,1,ALP>LNP>GRN>IND,ALP,0.1651376146788991,0.1651376146788991,0.0,0.0
TAS,319,Clark,ON,5,1,ALP>LNP>GRN>IND,GRN,0.05857445306986592,0.05857445306986592,0.0,0.0
TAS,319,Clark,ON,5,1,ALP>LNP>GRN>IND,IND,0.38990825688073394,0.38990825688073394,0.0,0.0
TAS,319,Clark,ON,5,1,ALP>LNP>GRN>IND,LNP,0.38637967537050105,0.38637967537050105,0.0,0.0
VIC,197,Aston,GRN,3,7,ALP>LNP,ALP,0.844883135141468,0.8448831351414678,-1.1102230246251565e-16,1.1102230246251565e-16
VIC,197,Aston,GRN,3,7,ALP>LNP,LNP,0.15511686485853202,0.15511686485853202,0.0,0.0
VIC,197,Aston,ON,4,6,ALP>LNP>GRN,ALP,0.14685314685314685,0.14685314685314685,0.0,0.0
VIC,197,Aston,ON,4,6,ALP>LNP>GRN,GRN,0.24330386594537537,0.24330386594537537,0.0,0.0
VIC,197,Aston,ON,4,6,ALP>LNP>GRN,LNP,0.6098429872014778,0.6098429872014778,0.0,0.0
VIC,197,Aston,OTH,5,5,ALP>LNP>GRN>ON,ALP,0.24338737201365188,0.20010777797736662,-0.04327959403628526,0.04327959403628526
VIC,197,Aston,OTH,5,5,ALP>LNP>GRN>ON,GRN,0.4023037542662116,0.22974672175318844,-0.17255703251302318,0.17255703251302318
VIC,197,Aston,OTH,5,5,ALP>LNP>GRN>ON,LNP,0.134598976109215,0.22516615771510687,0.09056718160589186,0.09056718160589186
VIC,197,Aston,OTH,5,5,ALP>LNP>GRN>ON,ON,0.2197098976109215,0.34497934255433804,0.12526944494341655,0.12526944494341655
VIC,198,Ballarat,GRN,3,5,ALP>LNP,ALP,0.8441471943164789,0.8441471943164789,0.0,0.0
VIC,198,Ballarat,GRN,3,5,ALP>LNP,LNP,0.1558528056835211,0.1558528056835211,0.0,0.0
VIC,198,Ballarat,ON,4,4,ALP>LNP>GRN,ALP,0.21472335685109542,0.21472335685109542,0.0,0.0
VIC,198,Ballarat,ON,4,4,ALP>LNP>GRN,GRN,0.16013739324173784,0.16013739324173784,0.0,0.0
VIC,198,Ballarat,ON,4,4,ALP>LNP>GRN,LNP,0.6251392499071667,0.6251392499071667,0.0,0.0
VIC,198,Ballarat,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.2014758497316637,0.22032288698955366,0.01884703725788997,0.01884703725788997
VIC,198,Ballarat,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.14959749552772808,0.17745217745217745,0.02785468192444937,0.02785468192444937
VIC,198,Ballarat,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.2524597495527728,0.23009089675756342,-0.022368852795209365,0.022368852795209365
VIC,198,Ballarat,OTH,5,3,ALP>LNP>GRN>ON,ON,0.3964669051878354,0.37213403880070545,-0.024332866387129948,0.024332866387129948
VIC,200,Bendigo,GRN,3,8,ALP>LNP,ALP,0.8247688428131129,0.8247688428131129,0.0,0.0
VIC,200,Bendigo,GRN,3,8,ALP>LNP,LNP,0.1752311571868871,0.1752311571868871,0.0,0.0
VIC,200,Bendigo,ON,4,6,ALP>LNP>GRN,ALP,0.13599493029150825,0.13599493029150825,0.0,0.0
VIC,200,Bendigo,ON,4,6,ALP>LNP>GRN,GRN,0.13840304182509505,0.13840304182509505,0.0,0.0
VIC,200,Bendigo,ON,4,6,ALP>LNP>GRN,LNP,0.7256020278833967,0.7256020278833967,0.0,0.0
VIC,200,Bendigo,OTH,5,5,ALP>LNP>GRN>ON,ALP,0.22433377020532985,0.16776501600451893,-0.05656875420081092,0.05656875420081092
VIC,200,Bendigo,OTH,5,5,ALP>LNP>GRN>ON,GRN,0.3304936653560507,0.3337412916588213,0.0032476263027706453,0.0032476263027706453
VIC,200,Bendigo,OTH,5,5,ALP>LNP>GRN>ON,LNP,0.2603757099169943,0.2510826586330258,-0.009293051283968512,0.009293051283968512
VIC,200,Bendigo,OTH,5,5,ALP>LNP>GRN>ON,ON,0.18479685452162517,0.24741103370363396,0.06261417918200879,0.06261417918200879
VIC,201,Bruce,GRN,3,6,ALP>LNP,ALP,0.8401630664972469,0.8401630664972469,0.0,0.0
VIC,201,Bruce,GRN,3,6,ALP>LNP,LNP,0.15983693350275308,0.15983693350275308,0.0,0.0
VIC,201,Bruce,ON,4,5,ALP>LNP>GRN,ALP,0.1982271784973908,0.1982271784973908,0.0,0.0
VIC,201,Bruce,ON,4,5,ALP>LNP>GRN,GRN,0.24219029237257844,0.24219029237257844,0.0,0.0
VIC,201,Bruce,ON,4,5,ALP>LNP>GRN,LNP,0.5595825291300307,0.5595825291300307,0.0,0.0
VIC,201,Bruce,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.16180981595092025,0.19868023533153126,0.036870419380611,0.036870419380611
VIC,201,Bruce,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.16702453987730062,0.1818254094450628,0.014800869567762193,0.014800869567762193
VIC,201,Bruce,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.26226993865030673,0.21736365081889011,-0.04490628783141662,0.04490628783141662
VIC,201,Bruce,OTH,5,4,ALP>LNP>GRN>ON,ON,0.4088957055214724,0.4021307044045158,-0.006765001116956604,0.006765001116956604
VIC,203,Calwell,GRN,4,10,ALP>LNP>IND,ALP,0.6864043891342165,0.6864043891342165,0.0,0.0
VIC,203,Calwell,GRN,4,10,ALP>LNP>IND,IND,0.2474240599491503,0.2474240599491503,0.0,0.0
VIC,203,Calwell,GRN,4,10,ALP>LNP>IND,LNP,0.06617155091663321,0.06617155091663321,0.0,0.0
VIC,203,Calwell,LNP,3,11,ALP>IND,ALP,0.31677483774338494,0.31677483774338494,0.0,0.0
VIC,203,Calwell,LNP,3,11,ALP>IND,IND,0.6832251622566151,0.6832251622566151,0.0,0.0
VIC,203,Calwell,ON,5,7,ALP>LNP>GRN>IND,ALP,0.0994408945686901,0.09944089456869008,-1.3877787807814457e-17,1.3877787807814457e-17
VIC,203,Calwell,ON,5,7,ALP>LNP>GRN>IND,GRN,0.06529552715654952,0.06529552715654952,0.0,0.0
VIC,203,Calwell,ON,5,7,ALP>LNP>GRN>IND,IND,0.5834664536741214,0.5834664536741215,1.1102230246251565e-16,1.1102230246251565e-16
VIC,203,Calwell,ON,5,7,ALP>LNP>GRN>IND,LNP,0.25179712460063897,0.25179712460063897,0.0,0.0
VIC,203,Calwell,OTH,6,6,ALP>LNP>GRN>ON>IND,ALP,0.18333830994326664,0.19063240386367777,0.007294093920411138,0.007294093920411138
VIC,203,Calwell,OTH,6,6,ALP>LNP>GRN>ON>IND,GRN,0.20095550910719617,0.12802988882813923,-0.07292562027905694,0.07292562027905694
