Seat,Eliminated,AliveSet,Recipient,Votes,Share, ,division_key,ReportedAliveSet,AliveSetSource,AliveSetPositionConflict,RecordedPosition,TopThree
Sydney,OTH,ALP+GRN+LNP+ON,ALP,492.0,0.207070707070707,,SYDNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Sydney,OTH,ALP+GRN+LNP+ON,LNP,160.0,0.0673400673400673,,SYDNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Sydney,OTH,ALP+GRN+LNP+ON,GRN,1547.0,0.6510942760942761,,SYDNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Sydney,OTH,ALP+GRN+LNP+ON,ON,177.0,0.0744949494949494,,SYDNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Kingsford Smith,GRN,ALP+LNP,ALP,13595.0,0.8709160794362588,,KINGSFORD SMITH,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Kingsford Smith,GRN,ALP+LNP,LNP,2015.0,0.1290839205637411,,KINGSFORD SMITH,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Kingsford Smith,ON,ALP+GRN+LNP,ALP,1654.0,0.256832298136646,,KINGSFORD SMITH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Kingsford Smith,ON,ALP+GRN+LNP,LNP,3964.0,0.615527950310559,,KINGSFORD SMITH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Kingsford Smith,ON,ALP+GRN+LNP,GRN,822.0,0.127639751552795,,KINGSFORD SMITH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Kingsford Smith,IND,ALP+GRN+LNP+ON,ALP,1009.0,0.2836660106831599,,KINGSFORD SMITH,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Kingsford Smith,IND,ALP+GRN+LNP+ON,LNP,625.0,0.1757098678661793,,KINGSFORD SMITH,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Kingsford Smith,IND,ALP+GRN+LNP+ON,GRN,1348.0,0.3789710430137756,,KINGSFORD SMITH,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Kingsford Smith,IND,ALP+GRN+LNP+ON,ON,575.0,0.161653078436885,,KINGSFORD SMITH,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bennelong,GRN,ALP+LNP,ALP,13434.0,0.8772365156066344,,BENNELONG,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bennelong,GRN,ALP+LNP,LNP,1880.0,0.1227634843933655,,BENNELONG,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bennelong,ON,ALP+GRN+LNP,ALP,636.0,0.1350605224039074,,BENNELONG,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bennelong,ON,ALP+GRN+LNP,LNP,3080.0,0.6540666808239541,,BENNELONG,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bennelong,ON,ALP+GRN+LNP,GRN,993.0,0.2108727967721384,,BENNELONG,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bennelong,OTH,ALP+GRN+LNP+ON,ALP,1205.0,0.1996355202120609,,BENNELONG,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bennelong,OTH,ALP+GRN+LNP+ON,LNP,1266.0,0.209741550695825,,BENNELONG,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bennelong,OTH,ALP+GRN+LNP+ON,GRN,1390.0,0.2302849569251159,,BENNELONG,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bennelong,OTH,ALP+GRN+LNP+ON,ON,2175.0,0.360337972166998,,BENNELONG,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bradfield*,ALP,IND+LNP,LNP,9330.0,0.3227926930528647,,BRADFIELD,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Bradfield*,ALP,IND+LNP,IND,19574.0,0.6772073069471354,,BRADFIELD,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Bradfield*,GRN,ALP+IND+LNP,ALP,3980.0,0.4629521926253344,,BRADFIELD,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Bradfield*,GRN,ALP+IND+LNP,LNP,589.0,0.0685122717226939,,BRADFIELD,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Bradfield*,GRN,ALP+IND+LNP,IND,4028.0,0.4685355356519716,,BRADFIELD,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Bradfield*,ON,ALP+GRN+IND+LNP+OTH,ALP,158.0,0.061839530332681,,BRADFIELD,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Bradfield*,ON,ALP+GRN+IND+LNP+OTH,LNP,1532.0,0.5996086105675147,,BRADFIELD,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Bradfield*,ON,ALP+GRN+IND+LNP+OTH,GRN,109.0,0.0426614481409002,,BRADFIELD,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Bradfield*,ON,ALP+GRN+IND+LNP+OTH,IND,303.0,0.1185909980430528,,BRADFIELD,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Bradfield*,ON,ALP+GRN+IND+LNP+OTH,OTH,453.0,0.1772994129158512,,BRADFIELD,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Bradfield*,OTH,ALP+GRN+IND+LNP+ON,ALP,1998.0,0.2613131048914465,,BRADFIELD,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Bradfield*,OTH,ALP+GRN+IND+LNP+ON,LNP,1961.0,0.2564739733193827,,BRADFIELD,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Bradfield*,OTH,ALP+GRN+IND+LNP+ON,GRN,937.0,0.1225477373790217,,BRADFIELD,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Bradfield*,OTH,ALP+GRN+IND+LNP+ON,ON,850.0,0.1111692388176824,,BRADFIELD,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Bradfield*,OTH,ALP+GRN+IND+LNP+ON,IND,1900.0,0.2484959455924666,,BRADFIELD,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Warringah*,ALP,IND+LNP,LNP,3799.0,0.1849561830574488,,WARRINGAH,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Warringah*,ALP,IND+LNP,IND,16741.0,0.8150438169425511,,WARRINGAH,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Warringah*,GRN,ALP+IND+LNP,ALP,3163.0,0.3004369300911854,,WARRINGAH,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Warringah*,GRN,ALP+IND+LNP,LNP,787.0,0.0747530395136778,,WARRINGAH,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Warringah*,GRN,ALP+IND+LNP,IND,6578.0,0.6248100303951368,,WARRINGAH,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Warringah*,ON,ALP+GRN+IND+LNP,ALP,250.0,0.068662455369404,,WARRINGAH,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Warringah*,ON,ALP+GRN+IND+LNP,LNP,2514.0,0.6904696511947267,,WARRINGAH,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Warringah*,ON,ALP+GRN+IND+LNP,GRN,241.0,0.0661906069761054,,WARRINGAH,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Warringah*,ON,ALP+GRN+IND+LNP,IND,636.0,0.1746772864597638,,WARRINGAH,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Warringah*,OTH,ALP+GRN+IND+LNP+ON,ALP,389.0,0.0950635386119257,,WARRINGAH,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Warringah*,OTH,ALP+GRN+IND+LNP+ON,LNP,1031.0,0.2519550342130987,,WARRINGAH,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Warringah*,OTH,ALP+GRN+IND+LNP+ON,GRN,236.0,0.0576735092864125,,WARRINGAH,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Warringah*,OTH,ALP+GRN+IND+LNP+ON,ON,1663.0,0.4064027370478983,,WARRINGAH,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Warringah*,OTH,ALP+GRN+IND+LNP+ON,IND,773.0,0.1889051808406647,,WARRINGAH,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Banks,GRN,ALP+LNP,ALP,13380.0,0.85632,,BANKS,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Banks,GRN,ALP+LNP,LNP,2245.0,0.14368,,BANKS,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Banks,ON,ALP+GRN+LNP,ALP,1122.0,0.1404431092752534,,BANKS,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Banks,ON,ALP+GRN+LNP,LNP,4554.0,0.5700337964701464,,BANKS,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Banks,ON,ALP+GRN+LNP,GRN,2313.0,0.2895230942546001,,BANKS,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Banks,IND,ALP+GRN+LNP+ON+OTH,ALP,484.0,0.2303664921465968,,BANKS,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Banks,IND,ALP+GRN+LNP+ON+OTH,LNP,358.0,0.1703950499762018,,BANKS,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Banks,IND,ALP+GRN+LNP+ON+OTH,GRN,698.0,0.3322227510709186,,BANKS,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Banks,IND,ALP+GRN+LNP+ON+OTH,ON,175.0,0.0832936696811042,,BANKS,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Banks,IND,ALP+GRN+LNP+ON+OTH,OTH,386.0,0.1837220371251784,,BANKS,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Banks,OTH,ALP+GRN+LNP+ON,ALP,805.0,0.1137648388920294,,BANKS,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Banks,OTH,ALP+GRN+LNP+ON,LNP,1265.0,0.1787733182589033,,BANKS,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Banks,OTH,ALP+GRN+LNP+ON,GRN,858.0,0.1212549462973431,,BANKS,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Banks,OTH,ALP+GRN+LNP+ON,ON,4148.0,0.5862068965517241,,BANKS,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Cook,GRN,ALP+LNP,ALP,10259.0,0.8167343364381817,,COOK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+GRN
Cook,GRN,ALP+LNP,LNP,2302.0,0.1832656635618183,,COOK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+GRN
Cook,ON,ALP+GRN+LNP,ALP,946.0,0.1264029930518439,,COOK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+GRN
Cook,ON,ALP+GRN+LNP,LNP,5256.0,0.7022982362373063,,COOK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+GRN
Cook,ON,ALP+GRN+LNP,GRN,1282.0,0.1712987707108498,,COOK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,LNP+ALP+GRN
Cook,OTH,ALP+GRN+LNP+ON,ALP,851.0,0.1304414469650521,,COOK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+GRN
Cook,OTH,ALP+GRN+LNP+ON,LNP,2155.0,0.3303188228080932,,COOK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+GRN
Cook,OTH,ALP+GRN+LNP+ON,GRN,704.0,0.1079092581238504,,COOK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+GRN
Cook,OTH,ALP+GRN+LNP+ON,ON,2814.0,0.4313304721030043,,COOK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+GRN
Barton,GRN,ALP+LNP,ALP,15134.0,0.8329113924050633,,BARTON,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Barton,GRN,ALP+LNP,LNP,3036.0,0.1670886075949367,,BARTON,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Barton,ON,ALP+GRN+LNP,ALP,2752.0,0.2889542209155817,,BARTON,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Barton,ON,ALP+GRN+LNP,LNP,5436.0,0.5707685846283075,,BARTON,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Barton,ON,ALP+GRN+LNP,GRN,1336.0,0.1402771944561108,,BARTON,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Barton,OTH,ALP+GRN+LNP+ON,ALP,987.0,0.1364579012857735,,BARTON,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Barton,OTH,ALP+GRN+LNP+ON,LNP,1346.0,0.186091524955067,,BARTON,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Barton,OTH,ALP+GRN+LNP+ON,GRN,949.0,0.1312042029586617,,BARTON,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Barton,OTH,ALP+GRN+LNP+ON,ON,3951.0,0.5462463708004978,,BARTON,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Blaxland,GRN,ALP+IND+LNP,ALP,3638.0,0.4820458460315357,,BLAXLAND,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Blaxland,GRN,ALP+IND+LNP,LNP,588.0,0.0779117530144428,,BLAXLAND,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Blaxland,GRN,ALP+IND+LNP,IND,3321.0,0.4400424009540215,,BLAXLAND,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Blaxland,ON,ALP+GRN+IND+LNP,ALP,686.0,0.1462686567164179,,BLAXLAND,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Blaxland,ON,ALP+GRN+IND+LNP,LNP,2727.0,0.5814498933901919,,BLAXLAND,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Blaxland,ON,ALP+GRN+IND+LNP,GRN,389.0,0.0829424307036247,,BLAXLAND,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Blaxland,ON,ALP+GRN+IND+LNP,IND,888.0,0.1893390191897654,,BLAXLAND,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Blaxland,IND,ALP+LNP,ALP,17692.0,0.840834561095005,,BLAXLAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+IND
Blaxland,IND,ALP+LNP,LNP,3349.0,0.159165438904995,,BLAXLAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+IND
Blaxland,OTH,ALP+GRN+IND+LNP+ON,ALP,457.0,0.1262430939226519,,BLAXLAND,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Blaxland,OTH,ALP+GRN+IND+LNP+ON,LNP,725.0,0.2002762430939226,,BLAXLAND,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Blaxland,OTH,ALP+GRN+IND+LNP+ON,GRN,304.0,0.0839779005524861,,BLAXLAND,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Blaxland,OTH,ALP+GRN+IND+LNP+ON,ON,1604.0,0.4430939226519337,,BLAXLAND,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Blaxland,OTH,ALP+GRN+IND+LNP+ON,IND,530.0,0.1464088397790055,,BLAXLAND,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Grayndler,LNP,ALP+GRN,ALP,13176.0,0.6518577153317172,,GRAYNDLER,ALP+GRN,positive_recipients_validated_against_3cp,False,3,ALP+GRN+LNP
Grayndler,LNP,ALP+GRN,GRN,7037.0,0.3481422846682828,,GRAYNDLER,ALP+GRN,positive_recipients_validated_against_3cp,False,3,ALP+GRN+LNP
Grayndler,ON,ALP+GRN+LNP,ALP,603.0,0.1259398496240601,,GRAYNDLER,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+GRN+LNP
Grayndler,ON,ALP+GRN+LNP,LNP,3531.0,0.7374686716791979,,GRAYNDLER,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+GRN+LNP
Grayndler,ON,ALP+GRN+LNP,GRN,654.0,0.1365914786967418,,GRAYNDLER,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+GRN+LNP
Grayndler,IND,ALP+GRN+LNP+ON,ALP,829.0,0.2954383464005702,,GRAYNDLER,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Grayndler,IND,ALP+GRN+LNP+ON,LNP,430.0,0.1532430506058446,,GRAYNDLER,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Grayndler,IND,ALP+GRN+LNP+ON,GRN,1061.0,0.3781183178902352,,GRAYNDLER,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Grayndler,IND,ALP+GRN+LNP+ON,ON,486.0,0.1732002851033499,,GRAYNDLER,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+GRN+LNP
Grayndler,OTH,ALP+GRN+IND+LNP+ON,ALP,166.0,0.0960092539039907,,GRAYNDLER,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+GRN+LNP
Grayndler,OTH,ALP+GRN+IND+LNP+ON,LNP,385.0,0.2226720647773279,,GRAYNDLER,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+GRN+LNP
Grayndler,OTH,ALP+GRN+IND+LNP+ON,GRN,141.0,0.0815500289184499,,GRAYNDLER,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+GRN+LNP
Grayndler,OTH,ALP+GRN+IND+LNP+ON,ON,797.0,0.4609600925390399,,GRAYNDLER,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+GRN+LNP
Grayndler,OTH,ALP+GRN+IND+LNP+ON,IND,240.0,0.1388085598611914,,GRAYNDLER,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+GRN+LNP
Parramatta*,GRN,ALP+LNP,ALP,12439.0,0.8526871401151631,,PARRAMATTA,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Parramatta*,GRN,ALP+LNP,LNP,2149.0,0.1473128598848368,,PARRAMATTA,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Parramatta*,ON,ALP+GRN+LNP,ALP,665.0,0.1390631534922626,,PARRAMATTA,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Parramatta*,ON,ALP+GRN+LNP,LNP,3204.0,0.6700125470514429,,PARRAMATTA,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Parramatta*,ON,ALP+GRN+LNP,GRN,913.0,0.1909242994562944,,PARRAMATTA,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Parramatta*,IND,ALP+GRN+LNP+ON+OTH,ALP,737.0,0.2670289855072463,,PARRAMATTA,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Parramatta*,IND,ALP+GRN+LNP+ON+OTH,LNP,430.0,0.1557971014492753,,PARRAMATTA,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Parramatta*,IND,ALP+GRN+LNP+ON+OTH,GRN,790.0,0.286231884057971,,PARRAMATTA,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Parramatta*,IND,ALP+GRN+LNP+ON+OTH,ON,407.0,0.147463768115942,,PARRAMATTA,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Parramatta*,IND,ALP+GRN+LNP+ON+OTH,OTH,396.0,0.1434782608695652,,PARRAMATTA,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Parramatta*,OTH,ALP+GRN+IND+LNP+ON,ALP,522.0,0.1196424478569791,,PARRAMATTA,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Parramatta*,OTH,ALP+GRN+IND+LNP+ON,LNP,757.0,0.1735044694017877,,PARRAMATTA,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Parramatta*,OTH,ALP+GRN+IND+LNP+ON,GRN,1119.0,0.256474902589961,,PARRAMATTA,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Parramatta*,OTH,ALP+GRN+IND+LNP+ON,ON,1722.0,0.3946825578730231,,PARRAMATTA,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Parramatta*,OTH,ALP+GRN+IND+LNP+ON,IND,243.0,0.0556956222782489,,PARRAMATTA,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Reid,GRN,ALP+LNP,ALP,11562.0,0.8320978769341489,,REID,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Reid,GRN,ALP+LNP,LNP,2333.0,0.167902123065851,,REID,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Reid,ON,ALP+GRN+LNP,ALP,700.0,0.1653673517599811,,REID,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,ON,ALP+GRN+LNP,LNP,2855.0,0.6744625561067801,,REID,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,ON,ALP+GRN+LNP,GRN,678.0,0.1601700921332388,,REID,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,IND,ALP+GRN+LNP+ON,ALP,1086.0,0.3045429052159282,,REID,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,IND,ALP+GRN+LNP+ON,LNP,569.0,0.159562535053281,,REID,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,IND,ALP+GRN+LNP+ON,GRN,1350.0,0.3785754346606842,,REID,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,IND,ALP+GRN+LNP+ON,ON,561.0,0.1573191250701065,,REID,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Reid,OTH,ALP+GRN+IND+LNP+ON,ALP,238.0,0.0848787446504992,,REID,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Reid,OTH,ALP+GRN+IND+LNP+ON,LNP,591.0,0.2107703281027104,,REID,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Reid,OTH,ALP+GRN+IND+LNP+ON,GRN,187.0,0.0666904422253922,,REID,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Reid,OTH,ALP+GRN+IND+LNP+ON,ON,1320.0,0.470756062767475,,REID,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Reid,OTH,ALP+GRN+IND+LNP+ON,IND,468.0,0.1669044222539229,,REID,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Watson*,LNP,ALP+IND,ALP,8476.0,0.4840109639104614,,WATSON,ALP+IND,positive_recipients_validated_against_3cp,False,3,ALP+IND+LNP
Watson*,LNP,ALP+IND,IND,9036.0,0.5159890360895386,,WATSON,ALP+IND,positive_recipients_validated_against_3cp,False,3,ALP+IND+LNP
Watson*,GRN,ALP+IND+LNP,ALP,4433.0,0.5085465182975795,,WATSON,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Watson*,GRN,ALP+IND+LNP,LNP,1042.0,0.1195365377997017,,WATSON,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Watson*,GRN,ALP+IND+LNP,IND,3242.0,0.3719169439027188,,WATSON,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Watson*,ON,ALP+GRN+IND+LNP+OTH,ALP,520.0,0.1403508771929824,,WATSON,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Watson*,ON,ALP+GRN+IND+LNP+OTH,LNP,1339.0,0.3614035087719298,,WATSON,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
